ENSG_id	logFC	adj_pval	gene
ENSG00000126759	0.0424	0.9097	CFP
ENSG00000094914	0.102	0.8571	AAAS
ENSG00000072858	-0.14	0.7945	SIDT1
ENSG00000149577	0.5545	0.7323	SIDT2
ENSG00000269820	-0.13	0.7347	SAGE1
ENSG00000103591	-0.111	0.8353	AAGAB
ENSG00000154274	-0.2195	0.7323	C4orf19
ENSG00000138813	-0.0786	0.8658	C4orf17
ENSG00000124215	0.0917	0.9359	CDH26
ENSG00000164163	-0.5205	0.7456	ABCE1
ENSG00000152926	0.227925	0.8547	ZNF117
ENSG00000178150	-0.019	0.7328	ZNF114
ENSG00000062370	-0.196	0.7636	ZNF112
ENSG00000100095	-0.137983333333	0.9036	SEZ6L
ENSG00000114302	-0.228744	0.9895	PRKAR2A
ENSG00000005249	0.382	0.8333	PRKAR2B
ENSG00000269639	-0.160933333333	0.9469	MAGT1
ENSG00000125910	-0.134	0.7581	S1PR4
ENSG00000005961	0.01625	0.7866	ITGA2B
ENSG00000204138	-0.1807	0.8988	PHACTR4
ENSG00000112137	0.1244	0.9339	PHACTR1
ENSG00000171133	-0.05415	0.9739	OR2K2
ENSG00000087495	-0.119	0.7448	PHACTR3
ENSG00000112419	-0.02086	0.9216	PHACTR2
ENSG00000212725	-0.0592	0.8768	KRTAP2-1
ENSG00000164305	-0.886	0.7323	CASP3
ENSG00000062716	0.153	0.8884	VMP1
ENSG00000174738	0.118	0.8813	NR1D2
ENSG00000060491	-0.28125	0.9255	OGFR
ENSG00000117425	-0.0214	0.9496	PTCH2
ENSG00000185920	0.29352	0.9112	PTCH1
ENSG00000104980	-0.18325	0.8929	TIMM44
ENSG00000151164	-0.1036425	0.9992	RAD9B
ENSG00000172613	-0.283	0.7728	RAD9A
ENSG00000087502	-0.317	0.8451	ERGIC2
ENSG00000125991	0.06099	0.9889	ERGIC3
ENSG00000113719	0.098575	0.9503	ERGIC1
ENSG00000149541	-0.5455	0.7956	B3GAT3
ENSG00000112309	-0.164645	0.9894	B3GAT2
ENSG00000109956	-0.31	0.7323	B3GAT1
ENSG00000197557	0.0773	0.8377	TTC30A
ENSG00000196659	0.2335	0.7323	TTC30B
ENSG00000133104	-0.283	0.8039	SPG20
ENSG00000073605	0.0206666666667	0.8832	GSDMB
ENSG00000147697	0.225	0.7543	GSDMC
ENSG00000104518	-0.295	0.7613	GSDMD
ENSG00000114638	-0.362	0.7323	UPK1B
ENSG00000198010	0.1019	0.827	DLGAP2
ENSG00000116544	-0.181	0.7756	DLGAP3
ENSG00000170579	-0.0785714285714	0.9814	DLGAP1
ENSG00000269562	-0.0496666666667	0.9335	DLGAP4
ENSG00000126787	-0.816	0.8015	DLGAP5
ENSG00000171823	0.152133333333	0.8676	FBXL14
ENSG00000104147	-0.277	0.8647	OIP5
ENSG00000099364	0.0737	0.9054	FBXL19
ENSG00000072135	-0.246928	0.9995	PTPN18
ENSG00000163629	0.0075	0.7478	PTPN13
ENSG00000127947	-0.605	0.7502	PTPN12
ENSG00000179295	-0.374866666667	0.8809	PTPN11
ENSG00000152104	0.0095	0.8092	PTPN14
ENSG00000145220	-0.378	0.8536	LYAR
ENSG00000159239	0.044	0.9167	C2orf81
ENSG00000188674	-0.134	0.7323	C2orf80
ENSG00000042304	-0.0518	0.9002	C2orf83
ENSG00000182600	-0.1835	0.7417	C2orf82
ENSG00000187699	0.1978	0.8202	C2orf88
ENSG00000170312	-0.6864	0.9803	CDK1
ENSG00000170476	-0.0015	0.7836	MZB1
ENSG00000123374	-0.269933333333	0.877	CDK2
ENSG00000231286	-0.0321333333333	0.8877	HLA-DQB1
ENSG00000263639	0.08715	0.971	MSMB
ENSG00000228254	0.0453	0.9016	HLA-DQB2
ENSG00000179772	0.154	0.7323	FOXS1
ENSG00000187664	0.0665	0.8946	HAPLN4
ENSG00000110931	0.028	0.7763	CAMKK2
ENSG00000004660	-0.2105	0.8596	CAMKK1
ENSG00000165502	-0.171	0.7918	RPL36AL
ENSG00000147457	-0.206	0.8391	CHMP7
ENSG00000176108	0.0261	0.9683	CHMP6
ENSG00000086065	-0.1373	0.9081	CHMP5
ENSG00000228250	-0.0894	0.824	LY6G6C
ENSG00000106031	0.369966666667	0.9061	HOXA13
ENSG00000235769	0.14	0.7503	LY6G6E
ENSG00000005073	0.229	0.7323	HOXA11
ENSG00000253293	-0.139	0.9081	HOXA10
ENSG00000106648	-0.147	0.7323	GALNTL5
ENSG00000174473	-0.0823	0.8343	GALNTL6
ENSG00000182591	-0.368	0.7323	KRTAP11-1
ENSG00000139372	-0.501	0.5553	TDG
ENSG00000189159	-0.113	0.7492	HN1
ENSG00000148814	0.097	0.7714	LRRC27
ENSG00000163507	-0.617	0.7323	KIAA1524
ENSG00000268135	0.231	0.7915	LRRC23
ENSG00000129255	-0.19605	0.862	MPDU1
ENSG00000172731	0.232	0.8063	LRRC20
ENSG00000125122	-0.11	0.8885	LRRC29
ENSG00000168904	0.25645	0.9667	LRRC28
ENSG00000176928	-0.139	0.7376	GCNT4
ENSG00000124091	0.0845	0.7417	GCNT7
ENSG00000187210	-0.706	0.7323	GCNT1
ENSG00000140297	-0.0577	0.9232	GCNT3
ENSG00000111846	-0.52	0.8831	GCNT2
ENSG00000176454	0.048736	0.9962	LPCAT4
ENSG00000087253	-0.574	0.827	LPCAT2
ENSG00000268829	-0.0065	0.8246	LPCAT3
ENSG00000153395	0.221	0.8914	LPCAT1
ENSG00000149591	-0.2722	0.9789	TAGLN
ENSG00000166960	-0.344	0.7323	CCDC178
ENSG00000164975	-0.3005	0.8426	SNAPC3
ENSG00000163283	-0.101	0.7835	ALPP
ENSG00000120262	0.207	0.7847	CCDC170
ENSG00000164989	0.00515594142857	1.0	CCDC171
ENSG00000182645	-0.0894	0.8279	CCDC172
ENSG00000154479	-0.0672	0.8688	CCDC173
ENSG00000154781	-0.175333333333	0.7947	CCDC174
ENSG00000267909	-0.155	0.7697	CCDC177
ENSG00000152256	0.0313	0.9877	PDK1
ENSG00000067992	0.044774	0.9899	PDK3
ENSG00000005882	0.15425	0.9795	PDK2
ENSG00000268394	-0.72625	0.7362	EBP
ENSG00000004799	1.11043333333	0.9772	PDK4
ENSG00000113441	-0.91454	0.9071	LNPEP
ENSG00000163295	-0.0692	0.9478	ALPI
ENSG00000058262	-0.2102	0.8552	SEC61A1
ENSG00000065665	-0.1903	0.8797	SEC61A2
ENSG00000162551	-0.0466	0.8732	ALPL
ENSG00000115425	-0.18485	0.9663	PECR
ENSG00000231171	0.0712	0.8853	LINC01098
ENSG00000175197	-0.366	0.7832	DDIT3
ENSG00000168209	1.09	0.7323	DDIT4
ENSG00000232653	0.153	0.9042	GOLGA8N
ENSG00000175265	-0.12615	0.9777	GOLGA8A
ENSG00000154928	-0.747333333333	0.7498	EPHB1
ENSG00000110536	-0.14628	0.9986	PTPMT1
ENSG00000226124	-0.3755	0.7621	FTCDNL1
ENSG00000182853	-0.0665	0.8976	VMO1
ENSG00000165629	-0.21225	0.7503	ATP5C1
ENSG00000119655	-0.349	0.7323	NPC2
ENSG00000141458	-0.4315	0.8178	NPC1
ENSG00000181744	0.1351	0.9874	C3orf58
ENSG00000118873	-0.0373	0.9168	RAB3GAP2
ENSG00000180535	0.122	0.7874	BHLHA15
ENSG00000115839	-0.185425	0.9653	RAB3GAP1
ENSG00000114529	-0.9545	0.7323	C3orf52
ENSG00000214324	0.0999	0.7929	C3orf56
ENSG00000173402	-0.372	0.886	DAG1
ENSG00000105755	-0.609	0.7323	ETHE1
ENSG00000157916	-0.488333333333	0.7421	RER1
ENSG00000004487	0.332	0.7323	KDM1A
ENSG00000165097	-0.13	0.8105	KDM1B
ENSG00000158869	-0.231495	0.9975	FCER1G
ENSG00000137707	-0.0279	0.9683	BTG4
ENSG00000154640	0.1745	0.8773	BTG3
ENSG00000159388	0.4715	0.7323	BTG2
ENSG00000133639	0.0364866666667	0.9989	BTG1
ENSG00000128039	-0.00756666666667	0.9913	SRD5A3
ENSG00000145545	0.1785	0.9626	SRD5A1
ENSG00000100083	-0.07496	0.9333	GGA1
ENSG00000125447	-0.164	0.7323	GGA3
ENSG00000103365	-0.1150375	0.9647	GGA2
ENSG00000135723	0.0231	0.9862	FHOD1
ENSG00000134775	-1.05	0.7561	FHOD3
ENSG00000198835	0.1103	0.8308	GJC2
ENSG00000164096	0.0609333333333	0.873	C4orf3
ENSG00000182963	-0.7645	0.7772	GJC1
ENSG00000240508	-0.581	0.7323	PSMB9
ENSG00000226201	-0.5	0.7702	PSMB8
ENSG00000138134	-0.34485	0.8224	STAMBPL1
ENSG00000142507	-0.198	0.7952	PSMB6
ENSG00000100804	-0.281	0.768	PSMB5
ENSG00000179933	-0.161	0.7564	C14orf119
ENSG00000108294	-0.268	0.7358	PSMB3
ENSG00000126067	-0.096575	0.9272	PSMB2
ENSG00000008018	-0.134566666667	0.862	PSMB1
ENSG00000139636	0.0486	0.9094	LMBR1L
ENSG00000198862	-0.2754	0.9379	LTN1
ENSG00000179046	-0.233	0.7323	TRIML2
ENSG00000148362	-0.248	0.7378	C9orf142
ENSG00000184108	0.0129	0.9803	TRIML1
ENSG00000148411	0.103	0.7323	NACC2
ENSG00000048707	-0.31972	0.8887	VPS13D
ENSG00000160877	-0.12645	0.9611	NACC1
ENSG00000147010	-0.239766666667	0.991	SH3KBP1
ENSG00000129003	-0.356575	0.8663	VPS13C
ENSG00000132549	-0.370275	0.9212	VPS13B
ENSG00000269503	-0.125	0.7799	BEX5
ENSG00000102409	-0.918	0.7796	BEX4
ENSG00000133134	-0.249	0.7522	BEX2
ENSG00000133169	-1.3	0.7323	BEX1
ENSG00000130748	-0.0602	0.9047	TMEM160
ENSG00000152128	0.0941	0.9665	TMEM163
ENSG00000134851	0.0698666666667	0.853	TMEM165
ENSG00000139445	-0.207933333333	0.9322	FOXN4
ENSG00000146802	-0.3445	0.7956	TMEM168
ENSG00000185862	-0.241	0.7896	EVI2B
ENSG00000264253	0.0036	0.8736	FOXN1
ENSG00000170802	-0.29995	0.8669	FOXN2
ENSG00000053254	0.01017375	0.9987	FOXN3
ENSG00000145029	0.473	0.7323	NICN1
ENSG00000187955	0.9745	0.7929	COL14A1
ENSG00000010295	-0.627	0.7323	IFFO1
ENSG00000237599	-0.370225	0.9069	TAP2
ENSG00000065609	-0.0585	0.8964	SNAP91
ENSG00000211450	0.0771333333333	0.9766	C11orf31
ENSG00000172264	-0.0701	0.908	MACROD2
ENSG00000133315	0.513	0.7434	MACROD1
ENSG00000183291	0.311	0.7323	SEP15
ENSG00000111615	0.154383333333	0.9575	KRR1
ENSG00000129195	-0.0468	0.9869	FAM64A
ENSG00000115808	0.00486	0.9126	STRN
ENSG00000132681	-0.0957666666667	0.9436	ATP1A4
ENSG00000188343	0.204233333333	0.8935	FAM92A1
ENSG00000255394	-0.0857	0.8555	C8orf49
ENSG00000164743	-0.463	0.7323	C8orf48
ENSG00000169085	-0.0817	0.9712	C8orf46
ENSG00000213865	0.0379	0.9663	C8orf44
ENSG00000115129	-0.0517	0.8803	TP53I3
ENSG00000198125	-0.159	0.7323	MB
ENSG00000187714	-0.212	0.7496	SLC18A3
ENSG00000165646	0.05355	0.926	SLC18A2
ENSG00000036565	-0.0759	0.8102	SLC18A1
ENSG00000017797	-0.00166666666667	0.855	RALBP1
ENSG00000124203	0.090595	0.9851	ZNF831
ENSG00000198783	0.0685	0.8529	ZNF830
ENSG00000127903	0.115	0.8094	ZNF835
ENSG00000152475	-0.0657	0.8274	ZNF837
ENSG00000196267	0.0445	0.9602	ZNF836
ENSG00000022976	-0.375	0.7951	ZNF839
ENSG00000121931	-0.73	0.7323	LRIF1
ENSG00000164902	-0.0173333333333	0.8649	PHAX
ENSG00000175600	-0.454	0.7378	SUGCT
ENSG00000164764	-0.0807	0.921	SBSPON
ENSG00000042813	-0.0239	0.9629	ZPBP
ENSG00000258992	0.3095	0.7323	TSPY1
ENSG00000179520	0.226	0.7323	SLC17A8
ENSG00000101194	0.164	0.8644	SLC17A9
ENSG00000172007	-0.7	0.6873	RAB33B
ENSG00000146039	0.06725	0.9663	SLC17A4
ENSG00000119899	-0.394	0.7874	SLC17A5
ENSG00000091664	-0.0199	0.9548	SLC17A6
ENSG00000104888	0.0632	0.8993	SLC17A7
ENSG00000124568	-0.0620666666667	0.9828	SLC17A1
ENSG00000112337	-0.0799	0.8238	SLC17A2
ENSG00000124564	-0.248	0.7323	SLC17A3
ENSG00000140688	-0.0290166666667	0.989	C16orf58
ENSG00000162062	-0.224	0.7323	C16orf59
ENSG00000185716	-0.765	0.7378	C16orf52
ENSG00000185905	0.0562	0.8694	C16orf54
ENSG00000078747	-0.52365	0.9014	ITCH
ENSG00000101421	-0.0245	0.9157	CHMP4B
ENSG00000164695	-0.376	0.7323	CHMP4C
ENSG00000082438	-0.30384	0.8286	COBLL1
ENSG00000184497	0.18	0.8456	TMEM255B
ENSG00000268760	0.0773	0.8071	TMEM255A
ENSG00000166444	0.522	0.5518	ST5
ENSG00000184584	-0.6925	0.8014	TMEM173
ENSG00000131845	-0.326	0.8362	ZNF304
ENSG00000256762	0.287	0.7323	STH
ENSG00000089335	0.216366666667	0.9935	ZNF302
ENSG00000145908	0.44	0.7323	ZNF300
ENSG00000101846	-0.283	0.7401	STS
ENSG00000159184	0.0435	0.7386	HOXB13
ENSG00000138814	-0.297	0.837	PPP3CA
ENSG00000107758	0.0279328	0.9999	PPP3CB
ENSG00000120910	-0.22908	0.9542	PPP3CC
ENSG00000128342	-0.897	0.7323	LIF
ENSG00000197958	0.331	0.7323	RPL12
ENSG00000032742	-0.378	0.7456	IFT88
ENSG00000092978	-0.021	0.8241	GPATCH2
ENSG00000150594	-0.0998	0.7784	ADRA2A
ENSG00000222040	-0.165	0.7323	ADRA2B
ENSG00000108298	-0.0848	0.7874	RPL19
ENSG00000175664	-0.0785	0.9239	TEX26
ENSG00000270616	-0.35	0.7323	TEX22
ENSG00000185254	-0.142	0.7409	TEX28
ENSG00000153495	0.133	0.8355	TEX29
ENSG00000149043	-0.0457	0.916	SYT8
ENSG00000170743	0.051195	0.9908	SYT9
ENSG00000109919	-0.16785	0.961	MTCH2
ENSG00000067715	0.317	0.8211	SYT1
ENSG00000143858	-0.168	0.8313	SYT2
ENSG00000213023	0.09	0.8254	SYT3
ENSG00000132872	-0.0555	0.9093	SYT4
ENSG00000129990	0.0152	0.8827	SYT5
ENSG00000134207	0.265	0.7323	SYT6
ENSG00000011347	-0.02778	0.9139	SYT7
ENSG00000151923	0.12085	0.9628	TIAL1
ENSG00000107164	-0.2375	0.8549	FUBP3
ENSG00000162613	-0.085225	0.8621	FUBP1
ENSG00000019169	0.0186	0.967	MARCO
ENSG00000164105	-0.208	0.8384	SAP30
ENSG00000158747	0.795	0.6924	NBL1
ENSG00000157856	0.0528	0.9458	DRC1
ENSG00000203724	0.2004	0.9346	C1orf53
ENSG00000162642	-0.337	0.7448	C1orf52
ENSG00000164008	-0.0664	0.8923	C1orf50
ENSG00000143443	-0.00846666666667	0.9407	C1orf56
ENSG00000266177	0.42	0.7323	C1orf54
ENSG00000186205	-0.499	0.7464	MARC1
ENSG00000117791	-0.237333333333	0.9056	MARC2
ENSG00000166311	0.007	0.8641	SMPD1
ENSG00000103056	0.033895	0.9955	SMPD3
ENSG00000135587	-0.529	0.7323	SMPD2
ENSG00000136492	-0.9275	0.7323	BRIP1
ENSG00000128655	0.0818	0.9778	PDE11A
ENSG00000100154	0.327	0.7822	TTC28
ENSG00000137473	-0.638	0.7323	TTC29
ENSG00000260703	0.0583	0.8949	TTC25
ENSG00000105948	-0.484025	0.9314	TTC26
ENSG00000018699	-0.0135	0.7715	TTC27
ENSG00000229474	-0.122	0.7642	PATL2
ENSG00000006555	-0.029325	0.9141	TTC22
ENSG00000166889	-0.6564	0.9528	PATL1
ENSG00000074800	-0.5745	0.7464	ENO1
ENSG00000185149	-0.0141	0.9741	NPY2R
ENSG00000108515	-0.204269	0.9992	ENO3
ENSG00000197766	-0.0459	0.9497	CFD
ENSG00000154358	-0.047	0.7623	OBSCN
ENSG00000100104	-0.112	0.7853	SRRD
ENSG00000143384	-0.350666666667	0.959	MCL1
ENSG00000095637	0.06246	0.8853	SORBS1
ENSG00000120896	-0.0585	0.8728	SORBS3
ENSG00000154556	0.09315	0.9752	SORBS2
ENSG00000115607	-0.295	0.7323	IL18RAP
ENSG00000163508	-0.0545	0.8823	EOMES
ENSG00000106080	0.157666666667	0.7845	FKBP14
ENSG00000119321	-0.39305	0.7762	FKBP15
ENSG00000198833	-0.0614333333333	0.9869	UBE2J1
ENSG00000141756	0.837	0.7323	FKBP10
ENSG00000134285	0.811333333333	0.7323	FKBP11
ENSG00000147912	0.0598	0.903	FBXO10
ENSG00000138081	-0.175233333333	0.8671	FBXO11
ENSG00000214050	-0.012	0.976	FBXO16
ENSG00000269190	-0.282	0.7768	FBXO17
ENSG00000141665	-0.566	0.7323	FBXO15
ENSG00000229415	0.0901	0.7964	SFTA3
ENSG00000224246	0.119	0.7464	SFTA2
ENSG00000070729	-0.0735333333333	0.9716	CNGB1
ENSG00000170289	0.112	0.8224	CNGB3
ENSG00000029363	-0.393016666667	0.842	BCLAF1
ENSG00000184381	0.0471666666667	0.9741	PLA2G6
ENSG00000146070	0.0246	0.9547	PLA2G7
ENSG00000127472	0.164733333333	0.7795	PLA2G5
ENSG00000100078	0.0526	0.9318	PLA2G3
ENSG00000183208	0.243	0.7323	GDPGP1
ENSG00000120647	-0.646	0.7323	CCDC77
ENSG00000221880	-0.5735	0.787	KRTAP1-3
ENSG00000221852	-0.905	0.843	KRTAP1-5
ENSG00000123171	0.00246	0.9953	CCDC70
ENSG00000177352	-0.192	0.7323	CCDC71
ENSG00000162004	-0.105	0.8294	CCDC78
ENSG00000165678	-0.451666666667	0.7323	GHITM
ENSG00000204414	0.118	0.7676	CSHL1
ENSG00000119782	-0.126	0.8706	FKBP1B
ENSG00000212916	-0.0305	0.9605	MAP10
ENSG00000115446	-0.162	0.8219	UNC50
ENSG00000101198	0.006425	0.974	NKAIN4
ENSG00000185942	-0.0523	0.928	NKAIN3
ENSG00000188580	0.03155	0.8672	NKAIN2
ENSG00000084628	-0.164	0.7774	NKAIN1
ENSG00000166963	-0.053	0.7939	MAP1A
ENSG00000131711	-0.784	0.7448	MAP1B
ENSG00000080854	0.122	0.8234	IGSF9B
ENSG00000107731	0.304666666667	0.7503	UNC5B
ENSG00000182168	0.0834	0.9294	UNC5C
ENSG00000128564	-0.399	0.7456	VGF
ENSG00000113763	-0.00885	0.8501	UNC5A
ENSG00000156687	-0.283	0.7323	UNC5D
ENSG00000130479	-0.0983	0.9126	MAP1S
ENSG00000103540	0.317	0.7952	CCP110
ENSG00000184524	-0.124	0.8644	CEND1
ENSG00000092931	-0.249	0.7824	MFSD11
ENSG00000184860	0.2035	0.7323	SDR42E1
ENSG00000179477	0.249	0.7338	ALOX12B
ENSG00000088367	-0.1978	0.8947	EPB41L1
ENSG00000138621	-0.634	0.7323	PPCDC
ENSG00000082397	-0.627666666667	0.7323	EPB41L3
ENSG00000079819	0.28875	0.7832	EPB41L2
ENSG00000115109	-0.37475	0.9239	EPB41L5
ENSG00000111058	0.19015	0.938	ACSS3
ENSG00000131069	-0.0995	0.9266	ACSS2
ENSG00000154930	0.0465	0.944	ACSS1
ENSG00000134313	-0.153604	0.9942	KIDINS220
ENSG00000163710	1.22	0.7323	PCOLCE2
ENSG00000105928	-0.722	0.7323	DFNA5
ENSG00000187601	0.577	0.7323	MAGEH1
ENSG00000105989	2.98	0.6544	WNT2
ENSG00000125084	0.232	0.7728	WNT1
ENSG00000125872	0.0449	0.9523	LRRN4
ENSG00000172482	-0.024	0.8501	AGXT
ENSG00000115596	0.00455	0.9056	WNT6
ENSG00000175928	0.179	0.7323	LRRN1
ENSG00000162552	-0.06125	0.9885	WNT4
ENSG00000145428	0.114	0.8027	RNF175
ENSG00000120925	-0.084	0.8053	RNF170
ENSG00000132646	0.185	0.8555	PCNA
ENSG00000178951	0.00275	0.9889	ZBTB7A
ENSG00000184828	-0.02255	0.9588	ZBTB7C
ENSG00000160685	0.167	0.7708	ZBTB7B
ENSG00000081154	-0.04126	0.9953	PCNP
ENSG00000160299	-0.11905	0.9171	PCNT
ENSG00000183878	-0.453333333333	0.834	UTY
ENSG00000112530	0.0486666666667	0.8929	PACRG
ENSG00000112667	-0.246333333333	0.8224	DNPH1
ENSG00000070010	-0.246	0.7323	UFD1L
ENSG00000129351	-0.10782	0.9909	ILF3
ENSG00000143621	-0.365	0.7323	ILF2
ENSG00000144857	0.269	0.7465	BOC
ENSG00000175984	-0.403	0.7824	DENND2C
ENSG00000162777	-0.15695	0.8704	DENND2D
ENSG00000269663	-0.00839	0.9867	GAGE1
ENSG00000131238	-0.673	0.2191	PPT1
ENSG00000272881	0.0616	0.8832	RABAC1
ENSG00000109452	-0.309985	0.9884	INPP4B
ENSG00000040933	-0.29535	0.855	INPP4A
ENSG00000160633	-0.226333333333	0.9214	SAFB
ENSG00000253368	-0.013	0.9631	TRNP1
ENSG00000196422	-0.0403	0.9545	PPP1R26
ENSG00000182676	-0.314	0.7466	PPP1R27
ENSG00000162869	-0.3762	0.8737	PPP1R21
ENSG00000151092	-0.10455	0.8586	NGLY1
ENSG00000162761	0.0892	0.8279	LMX1A
ENSG00000165424	0.6925	0.7158	ZCCHC24
ENSG00000136944	0.0128	0.9828	LMX1B
ENSG00000172935	-0.663	0.7323	MRGPRF
ENSG00000118432	0.0381	0.9095	CNR1
ENSG00000168505	-0.0314	0.937	GBX2
ENSG00000164900	-0.284	0.7323	GBX1
ENSG00000188822	0.000163	0.9997	CNR2
ENSG00000130119	-0.497375	0.8748	GNL3L
ENSG00000029725	-0.55364	0.9305	RABEP1
ENSG00000137574	-0.283333333333	0.9593	TGS1
ENSG00000185046	0.06962	0.9507	ANKS1B
ENSG00000064999	0.254	0.7323	ANKS1A
ENSG00000123562	-0.159	0.8343	MORF4L2
ENSG00000137845	-0.773	0.7323	ADAM10
ENSG00000073670	-0.05875	0.9563	ADAM11
ENSG00000148848	-0.158882	0.9918	ADAM12
ENSG00000143537	-0.0595	0.7639	ADAM15
ENSG00000151694	0.2815	0.8641	ADAM17
ENSG00000168619	0.1441	0.877	ADAM18
ENSG00000135074	0.2975	0.8527	ADAM19
ENSG00000152595	0.181	0.7796	MEPE
ENSG00000063854	-0.696	0.7323	HAGH
ENSG00000145907	-0.354542857143	0.9481	G3BP1
ENSG00000197430	-0.168	0.7448	OPALIN
ENSG00000161265	-0.437	0.7587	U2AF1L4
ENSG00000166579	-0.20045	0.8561	NDEL1
ENSG00000251322	0.2854	0.9539	SHANK3
ENSG00000268430	0.632	0.7328	SHANK2
ENSG00000161681	-0.261	0.7323	SHANK1
ENSG00000169174	-0.0925	0.852	PCSK9
ENSG00000125851	-0.011825	0.9975	PCSK2
ENSG00000175426	0.0728	0.8679	PCSK1
ENSG00000140479	0.0025	0.9683	PCSK6
ENSG00000160613	-0.521	0.7323	PCSK7
ENSG00000115257	0.41	0.7323	PCSK4
ENSG00000099139	1.093	0.7323	PCSK5
ENSG00000090316	-0.14	0.8103	MAEA
ENSG00000165929	0.0269633333333	0.9863	TC2N
ENSG00000100979	0.288	0.7964	PLTP
ENSG00000151640	-0.190066666667	0.9739	DPYSL4
ENSG00000152217	0.4205	0.8552	SETBP1
ENSG00000155307	-0.0396666666667	0.7822	SAMSN1
ENSG00000162391	-0.189	0.7592	FAM151A
ENSG00000157212	-0.272	0.7323	PAXIP1
ENSG00000053501	0.29	0.7512	USE1
ENSG00000119865	-0.558	0.713	CNRIP1
ENSG00000099804	0.147	0.8189	CDC34
ENSG00000105401	-0.695	0.7323	CDC37
ENSG00000147059	-0.198	0.7323	SPIN2A
ENSG00000130313	0.152925	0.9746	PGLS
ENSG00000091157	-0.31175	0.9367	WDR7
ENSG00000145386	-0.5045	0.8435	CCNA2
ENSG00000147202	-0.1256	0.9487	DIAPH2
ENSG00000131475	-0.876	0.5518	VPS25
ENSG00000158560	-0.03115	0.93	DYNC1I1
ENSG00000160948	-0.034	0.9283	VPS28
ENSG00000111237	-0.419	0.7386	VPS29
ENSG00000272952	-0.117	0.7853	TAS2R50
ENSG00000165480	-0.441	0.736	SKA3
ENSG00000182628	-0.0437	0.9307	SKA2
ENSG00000198663	-0.06948	0.799	C6orf89
ENSG00000088808	-0.133	0.8665	PPP1R13B
ENSG00000104881	0.102	0.9397	PPP1R13L
ENSG00000103534	-0.0842	0.9693	TMC5
ENSG00000135925	-0.159	0.782	WNT10A
ENSG00000169884	-0.132	0.786	WNT10B
