ENSG_id	logFC	adj_pval	gene
ENSG00000241878	0.1399019	0.66114548	PISD
ENSG00000164379	1.8486802	0.00054628	FOXQ1
ENSG00000135829	1.3627408	0.00638812	DHX9
ENSG00000070814	1.08686635	0.03534752	TCOF1
ENSG00000126653	0.256939	0.63525877	NSRP1
ENSG00000110713	0.9650501	0.73457736	NUP98
ENSG00000154767	-1.8417508	0.00054113	XPC
ENSG00000167525	0.2316096	0.7077438	PROCA1
ENSG00000136936	1.0809615	0.00284481	XPA
ENSG00000172845	0.31448095	0.38597136	SP3
ENSG00000105866	-0.58814285	0.11180863	SP4
ENSG00000204335	0.0997521	0.83908359	SP5
ENSG00000101435	-0.0717697	0.84434524	CST9L
ENSG00000164076	-0.2680925	0.47069509	CAMKV
ENSG00000157837	-0.794877	0.01627463	SPPL3
ENSG00000173905	0.2503189	0.6363334	GOLIM4
ENSG00000125741	-0.057311675	0.89252099	OPA3
ENSG00000172365	-0.2405746	0.69559217	OR5B2
ENSG00000197562	-0.0691265	0.90131016	RAB40C
ENSG00000141542	0.1565553	0.74180801	RAB40B
ENSG00000172476	-0.24399525	0.74451932	RAB40A
ENSG00000183807	0.0330272	0.95685528	FAM162B
ENSG00000108468	-0.0118562	0.93297318	CBX1
ENSG00000099377	-0.0482911	0.94475767	HSD3B7
ENSG00000114270	-1.785428	0.00198716	COL7A1
ENSG00000105355	-0.1298055	0.7906101	PLIN3
ENSG00000213920	-0.4016393	0.29480354	MDP1
ENSG00000177558	-0.5018005	0.20542373	FAM187B
ENSG00000075218	3.0401973	6.531e-05	GTSE1
ENSG00000186973	-3.4766044	5.957e-05	FAM183A
ENSG00000166710	-0.4917429	0.07610297	B2M
ENSG00000164556	0.1520192	0.8014212	FAM183B
ENSG00000138600	-0.4883302	0.09926827	SPPL2A
ENSG00000185294	-0.17325885	0.79674979	SPPL2C
ENSG00000196943	2.410333	0.00013148	NOP9
ENSG00000148154	1.3560455	0.00750591	UGCG
ENSG00000071909	0.2450112	0.50851204	MYO3B
ENSG00000196296	-0.997253	0.02340798	ATP2A1
ENSG00000174437	-0.10160235	0.17666383	ATP2A2
ENSG00000074370	-1.1163232	0.02161871	ATP2A3
ENSG00000106538	1.27348725	0.17769594	RARRES2
ENSG00000164171	-0.65666815	0.64790417	ITGA2
ENSG00000005884	-0.6726631	0.06564936	ITGA3
ENSG00000115232	0.8398986	0.4992932	ITGA4
ENSG00000152214	-0.3319977	0.35805942	RIT2
ENSG00000143622	-1.0407328	0.01116081	RIT1
ENSG00000133321	-0.2115468	0.52165232	RARRES3
ENSG00000174417	-0.8082539	0.02292435	TRHR
ENSG00000046651	-0.0393732	0.9280468	OFD1
ENSG00000174485	-0.1542987	0.73824648	DENND4A
ENSG00000167130	0.1226082	0.72280155	DOLPP1
ENSG00000137145	-0.3997443	0.4021546	DENND4C
ENSG00000133789	0.23895835	0.84294944	SWAP70
ENSG00000139289	-0.08248405	0.22423356	PHLDA1
ENSG00000174307	-1.3794356	0.00208688	PHLDA3
ENSG00000109775	-0.14008845	0.86102447	UFSP2
ENSG00000100417	0.0767643	0.85363173	PMM1
ENSG00000172020	-0.3705687	0.36378425	GAP43
ENSG00000149090	-1.8457041	0.00166474	PAMR1
ENSG00000110492	-0.3180893	0.3964418	MDK
ENSG00000135045	-0.0433268	0.93322755	C9orf40
ENSG00000134489	-0.2725524	0.95868574	HRH4
ENSG00000197467	0.3631584	0.24715811	COL13A1
ENSG00000143155	-0.1160576	0.54171256	TIPRL
ENSG00000111012	-1.452766	0.00137165	CYP27B1
ENSG00000145743	-0.7543427	0.04069559	FBXL17
ENSG00000196639	-0.72848175	0.36387058	HRH1
ENSG00000198780	-0.6759417	0.03889771	FAM169A
ENSG00000078053	-0.2109201	0.53333076	AMPH
ENSG00000185087	0.1583888	0.91506837	FAM169B
ENSG00000167925	-0.0854549	0.84006708	GHDC
ENSG00000085563	-0.3315409	0.30439756	ABCB1
ENSG00000069188	-0.5386779	0.56067019	SDK2
ENSG00000134443	-0.4298202	0.15375558	GRP
ENSG00000176058	0.4757629	0.14369228	TPRN
ENSG00000187720	-0.12313755	0.42564716	THSD4
ENSG00000197852	-1.27786823333	0.36126158	FAM212B
ENSG00000136114	-0.6593898	0.04551249	THSD1
ENSG00000154080	3.0789576	7.551e-05	CHST9
ENSG00000197565	-0.0752197	0.86165133	COL4A6
ENSG00000188153	-0.7608597	0.0246243	COL4A5
ENSG00000081052	-0.88080495	0.18225779	COL4A4
ENSG00000169031	0.1039067	0.80231953	COL4A3
ENSG00000134871	-1.4303406	0.00088404	COL4A2
ENSG00000187498	-1.7792288	0.00030431	COL4A1
ENSG00000175264	-2.6612005	0.0004201	CHST1
ENSG00000234284	0.0921663	0.82093369	ZNF879
ENSG00000122863	-1.3221167	0.00137569	CHST3
ENSG00000175040	-0.70094	0.01961344	CHST2
ENSG00000135702	0.1199189	0.84664878	CHST5
ENSG00000140835	0.8499176	0.04834204	CHST4
ENSG00000147119	-0.0057266	0.99102495	CHST7
ENSG00000183196	0.3849311	0.75598344	CHST6
ENSG00000140678	-0.6976954	0.08240698	ITGAX
ENSG00000144827	0.1012836	0.79927389	ABHD10
ENSG00000180934	-0.1980055	0.72585943	OR56A1
ENSG00000140379	-2.5381121	5.957e-05	BCL2A1
ENSG00000269083	0.019364	0.93446891	COX7B
ENSG00000159267	-0.9365664	0.04118176	HLCS
ENSG00000183691	0.1913752	0.5801679	NOG
ENSG00000105993	-0.1098213	0.93322755	DNAJB6
ENSG00000138448	-0.6259994	0.5612297	ITGAV
ENSG00000147955	0.6164892	0.10122576	SIGMAR1
ENSG00000134072	0.4507987	0.29597161	CAMK1
ENSG00000005844	-0.110513	0.80108201	ITGAL
ENSG00000169896	-1.1016665	0.00649244	ITGAM
ENSG00000108924	-0.4113748	0.7060465	HLF
ENSG00000136999	0.3777595	0.22446676	NOV
ENSG00000141699	-0.2100345	0.5612297	FAM134C
ENSG00000167562	0.9620755	0.0077337	ZNF701
ENSG00000144567	-0.09973015	0.70106475	FAM134A
ENSG00000120693	0.2709771	0.59463872	SMAD9
ENSG00000124496	0.997779166667	0.30867995	TRERF1
ENSG00000103319	0.1683549	0.69446352	EEF2K
ENSG00000141646	-0.4458384	0.96336951	SMAD4
ENSG00000113658	-0.4010105	0.71721576	SMAD5
ENSG00000137834	2.8268631	0.00018027	SMAD6
ENSG00000101665	-0.3872809	0.20135063	SMAD7
ENSG00000143457	-0.5540049	0.07063342	GOLPH3L
ENSG00000170365	-0.27415275	0.80568461	SMAD1
ENSG00000175387	-0.0960753666667	0.82903359	SMAD2
ENSG00000166949	0.8869639	0.62861821	SMAD3
ENSG00000172732	0.6340295	0.05786681	MUS81
ENSG00000182601	-0.0955496	0.78633755	HS3ST4
ENSG00000144233	-0.424761	0.21451294	AMMECR1L
ENSG00000240505	-0.0360108	0.94521002	TNFRSF13B
ENSG00000269203	-0.110733	0.87061725	NUDT11
ENSG00000169306	0.16980295	0.6253201	IL1RAPL1
ENSG00000185873	-0.2809255	0.40862168	TMPRSS11B
ENSG00000197081	-1.0284155	0.02238564	IGF2R
ENSG00000153802	0.0175643666667	0.88438161	TMPRSS11D
ENSG00000087128	-0.0886814	0.81710535	TMPRSS11E
ENSG00000198092	-0.1011734	0.80557099	TMPRSS11F
ENSG00000113749	-0.0627684	0.88892786	HRH2
ENSG00000114779	-0.4920415	0.27955012	ABHD14B
ENSG00000244588	0.05843405	0.7650453	RAD21L1
ENSG00000180773	-0.1519631	0.97338491	SLC36A4
ENSG00000186334	-0.34257875	0.79406133	SLC36A3
ENSG00000268942	0.864574933333	0.09592112	CKS1B
ENSG00000123643	-0.594426	0.51120858	SLC36A1
ENSG00000173805	0.0200135	0.96627017	HAP1
ENSG00000065548	0.4318929	0.170322	ZC3H15
ENSG00000104714	1.4468157	0.00330981	ERICH1
ENSG00000117407	-0.47989935	0.83654381	ARTN
ENSG00000129744	0.2559673	0.54781123	ART1
ENSG00000101180	0.26611465	0.87496599	HRH3
ENSG00000156219	0.015633	0.97383115	ART3
ENSG00000232125	0.2175573	0.90416522	DYTN
ENSG00000167311	-0.1891335	0.72350581	ART5
ENSG00000111339	0.0105535	0.98808291	ART4
ENSG00000268671	-0.2425811	0.52235962	HAUS7
ENSG00000130706	0.3621164	0.22254581	ADRM1
ENSG00000171703	-1.1535151	0.00826226	TCEA2
ENSG00000204219	-0.1847951	0.57471679	TCEA3
ENSG00000187735	-0.7737573	0.04231328	TCEA1
ENSG00000173120	0.25871135	0.6795515	KDM2A
ENSG00000103429	-0.4292571	0.25331072	BFAR
ENSG00000158545	-0.024189	0.95392547	ZC3H18
ENSG00000186329	-0.3446523	0.49806659	TMEM212
ENSG00000109943	-0.4292026	0.23947042	CRTAM
ENSG00000158813	0.26149295	0.47816553	EDA
ENSG00000179761	-0.71954555	0.38402945	PIPOX
ENSG00000161180	0.0191616	0.97871989	CCDC116
ENSG00000081803	-0.33755795	0.99996555	CADPS2
ENSG00000105479	0.0180898	0.99063831	CCDC114
ENSG00000136710	-0.303989	0.33062184	CCDC115
ENSG00000164221	0.1685572	0.83186422	CCDC112
ENSG00000126217	-0.33176035	0.75060554	MCF2L
ENSG00000168491	-0.0812952	0.82977426	CCDC110
ENSG00000166477	0.4539475	0.22065487	LEO1
ENSG00000132681	-0.3786364	0.68488472	ATP1A4
ENSG00000272584	1.5286715	0.00066405	ATP1A3
ENSG00000018625	0.7114192	0.31986465	ATP1A2
ENSG00000163399	0.210544	0.71766684	ATP1A1
ENSG00000206069	-0.0879836	0.82244924	TMEM211
ENSG00000214128	-0.0196956333333	0.66292329	TMEM213
ENSG00000102858	-0.1484094	0.714147	MGRN1
ENSG00000262847	0.0637585	0.85659543	MDH2
ENSG00000164651	-0.4695006	0.16498779	SP8
ENSG00000176170	-0.9103975	0.02210681	SPHK1
ENSG00000143196	0.2917497	0.36898568	DPT
ENSG00000180891	0.3408361	0.5968641	CUEDC1
ENSG00000107874	-0.3001424	0.53530897	CUEDC2
ENSG00000217236	0.3310227	0.2966762	SP9
ENSG00000112297	0.0527503	0.90084788	AIM1
ENSG00000113742	-1.1305708	0.08814374	CPEB4
ENSG00000186314	-0.0346335	0.93134227	PRELID2
ENSG00000214575	-0.3146985	0.44553669	CPEB1
ENSG00000124459	-0.0330112	0.94512078	ZNF45
ENSG00000107864	-0.15348835	0.94903786	CPEB3
ENSG00000137449	-1.4128371	0.00169106	CPEB2
ENSG00000183092	0.0161394	0.97563653	BEGAIN
ENSG00000269572	-0.0860837	0.87864635	RBMXL3
ENSG00000092094	-0.3355147	0.31097296	OSGEP
ENSG00000183044	-0.38644295	0.94548132	ABAT
ENSG00000101542	-0.0225185	0.96234946	CDH20
ENSG00000197782	0.2633638	0.97593192	ZNF780A
ENSG00000128000	-0.308619	0.53859117	ZNF780B
ENSG00000129151	-0.0293071	0.95093855	BBOX1
ENSG00000124251	-0.5128823	0.28585114	TP53TG5
ENSG00000167550	0.8611163	0.01013688	RHEBL1
ENSG00000147124	0.2623952	0.54035738	ZNF41
ENSG00000068885	-0.768152	0.03333618	IFT80
ENSG00000090006	-0.2445636	0.57832129	LTBP4
ENSG00000110324	0.0811003	0.85005234	IL10RA
ENSG00000197992	-0.035328	0.94291299	CLEC9A
ENSG00000212993	-0.2022035	0.61501555	POU5F1B
ENSG00000262218	-0.1046075	0.85005234	KRTAP29-1
ENSG00000185591	-0.1372952	0.83131037	SP1
ENSG00000178719	-0.2922119	0.62409702	GRINA
ENSG00000116014	0.4837062	0.18249714	KISS1R
ENSG00000065328	2.96948425	0.00010719	MCM10
ENSG00000103653	-0.0458243	0.92105246	CSK
ENSG00000102900	0.4782352	0.1466154	NUP93
ENSG00000184459	0.1871552	0.62753735	BPIFC
ENSG00000168056	0.3472663	0.3390397	LTBP3
ENSG00000137142	0.1056071	0.76844116	IGFBPL1
ENSG00000125703	0.2161895	0.52584267	ATG4C
ENSG00000168397	-0.567881	0.06420652	ATG4B
ENSG00000101844	-0.5974129	0.13880592	ATG4A
ENSG00000115919	0.33450485	0.55060338	KYNU
ENSG00000149654	-0.1843927	0.55795266	CDH22
ENSG00000189120	-0.0706933	0.88252574	SP6
ENSG00000130734	-0.0827243	0.83345593	ATG4D
ENSG00000165462	-0.2904291	0.56026874	PHOX2A
ENSG00000164078	0.0600018	0.87256672	MST1R
ENSG00000109132	0.037753	0.92722425	PHOX2B
ENSG00000126561	-0.0103448	0.984256	STAT5A
ENSG00000125386	0.0689118	0.89453237	FAM193A
ENSG00000155530	-0.2518863	0.50228611	LRGUK
ENSG00000144369	0.0509342	0.9695992	FAM171B
ENSG00000000971	-0.11288	0.91046519	CFH
ENSG00000166123	0.1421338	0.79181418	GPT2
ENSG00000198805	-0.418033	0.25943807	PNP
ENSG00000185722	-0.77201025	0.5738932	ANKFY1
ENSG00000243570	-0.8657528	0.02448949	CFB
ENSG00000149474	0.0677355	0.88748855	CSRP2BP
ENSG00000240204	0.3460304	0.2933808	SMKR1
ENSG00000145996	-0.2951996	0.35771591	CDKAL1
ENSG00000100941	-0.2984892	0.63332233	PNN
ENSG00000113732	2.078995	0.00043081	ATP6V0E1
ENSG00000171130	-0.04727335	0.90511561	ATP6V0E2
ENSG00000126759	-0.39545	0.19973664	CFP
ENSG00000165953	-0.3744166	0.53418228	SERPINA12
ENSG00000094914	0.1792282	0.59572978	AAAS
ENSG00000122986	0.0086854	0.98781769	HVCN1
ENSG00000105697	-0.3219791	0.37197594	HAMP
ENSG00000203907	-0.413887	0.63734981	OOEP
ENSG00000049323	-0.2116661	0.48324227	LTBP1
ENSG00000001084	-0.6664783	0.55339651	GCLC
ENSG00000198836	0.1557226	0.75177752	OPA1
ENSG00000072858	-0.2269011	0.78104189	SIDT1
ENSG00000130382	0.3058734	0.40069787	MLLT1
ENSG00000107175	-0.3704807	0.25071276	CREB3
ENSG00000172456	0.06528555	0.92088858	FGGY
ENSG00000100625	-0.2574741	0.96338626	SIX4
ENSG00000177045	-0.7305184	0.02513712	SIX5
ENSG00000184302	0.3288575	0.5576742	SIX6
ENSG00000162877	-0.1031414	0.75172614	PM20D1
ENSG00000153029	-1.03697175	0.46360116	MR1
ENSG00000170577	0.4549175	0.29284101	SIX2
ENSG00000138083	0.0743643	0.90733549	SIX3
ENSG00000077616	-0.4616125	0.12007088	NAALAD2
ENSG00000257727	0.64074125	0.42512458	CNPY2
ENSG00000146910	-0.25125425	0.75346681	CNPY1
ENSG00000156574	-0.59335735	0.24715811	NODAL
ENSG00000159082	-0.40164825	0.39461203	SYNJ1
ENSG00000171798	0.2196977	0.73792014	KNDC1
ENSG00000140382	-0.6167377	0.04389492	HMG20A
ENSG00000064961	1.9492775	0.00202324	HMG20B
ENSG00000144362	0.680907	0.09381167	PHOSPHO2
ENSG00000103591	0.2039543	0.88460987	AAGAB
ENSG00000237787	-0.1012664	0.80249071	C3orf79
ENSG00000078269	-0.27955855	0.72780911	SYNJ2
ENSG00000124215	-0.3121863	0.32203213	CDH26
ENSG00000206262	0.28778875	0.01595521	C3orf72
ENSG00000187068	-0.23188755	0.78714144	C3orf70
ENSG00000168779	-0.44929635	0.65464205	SHOX2
ENSG00000183130	-0.3944805	0.46063426	OR2T11
ENSG00000182261	-0.0867976	0.84614317	NLRP10
ENSG00000072609	-0.1791564	0.56002795	CHFR
ENSG00000008282	-0.1065412	0.77881955	SYPL1
ENSG00000157470	0.4598375	0.18790346	FAM81A
ENSG00000143028	0.0303808	0.93518289	SYPL2
ENSG00000196460	0.2073235	0.53335622	RFX8
ENSG00000167771	-0.1297149	0.7906101	RCOR2
ENSG00000111783	0.23653605	0.65489385	RFX4
ENSG00000143390	0.9408993	0.00657111	RFX5
ENSG00000142192	-0.7749449	0.02388673	APP
ENSG00000181827	-0.551637	0.89598571	RFX7
ENSG00000021645	-0.235748233333	0.94415873	NRXN3
ENSG00000089902	0.59662325	0.37561626	RCOR1
ENSG00000087903	0.5219029	0.10567496	RFX2
ENSG00000080298	-0.1557455	0.74302797	RFX3
ENSG00000161179	0.6905956	0.09285268	YDJC
ENSG00000181873	0.65707605	0.74002174	IBA57
ENSG00000180929	-0.0111752	0.98182955	GPR62
ENSG00000258890	-0.1582649	0.82000466	CEP95
ENSG00000134982	-0.200076	0.78408661	APC
ENSG00000185475	-0.4274262	0.39857689	TMEM179B
ENSG00000086062	-0.3109577	0.32408095	B4GALT1
ENSG00000140740	0.3088222	0.6136221	UQCRC2
ENSG00000108039	0.1520815	0.68488472	XPNPEP1
ENSG00000122121	-0.0694612	0.86885298	XPNPEP2
ENSG00000196236	-0.164308466667	0.59912287	XPNPEP3
ENSG00000115486	0.1528199	0.71212879	GGCX
ENSG00000100767	-0.1212039	0.7318697	PAPLN
ENSG00000042445	-0.4351236	0.18982968	RETSAT
ENSG00000146281	-0.0869023	0.81671741	PM20D2
ENSG00000171970	0.3540503	0.26872865	ZNF57
ENSG00000121774	0.4232837	0.14106603	KHDRBS1
ENSG00000131773	-0.5206884	0.10802595	KHDRBS3
ENSG00000006625	0.8114733	0.04923209	GGCT
ENSG00000187950	-0.0010521	0.99803784	OVCH1
ENSG00000077380	-0.2405101	0.48375069	DYNC1I2
ENSG00000185482	-0.4356616	0.32394077	STAC3
ENSG00000155329	-0.4113494	0.49798242	ZCCHC10
ENSG00000138039	-0.3834226	0.47315413	LHCGR
ENSG00000172995	-0.269424933333	0.99336027	ARPP21
ENSG00000107738	-0.3334872	0.28817404	C10orf54
ENSG00000122025	-0.4833483	0.57234268	FLT3
ENSG00000156564	0.0654022	0.92082462	LRFN2
ENSG00000100448	-0.0866218	0.90998282	CTSG
ENSG00000262176	-0.6563364	0.09102906	C11orf1
ENSG00000157851	0.431196466667	0.974063	DPYSL5
ENSG00000092964	0.5855207	0.07469719	DPYSL2
ENSG00000113657	0.1945702	0.74903678	DPYSL3
ENSG00000171209	0.1429124	0.76756873	CSN3
ENSG00000273412	0.4611087	0.2129253	KRTAP10-11
ENSG00000184350	-0.2260534	0.77862622	MRGPRE
ENSG00000115457	0.0899085	0.80537232	IGFBP2
ENSG00000146674	-0.07006485	0.96089213	IGFBP3
ENSG00000128011	-0.0018061	0.99701069	LRFN1
ENSG00000146678	0.8647599	0.11694175	IGFBP1
ENSG00000170727	2.4164007	9.328e-05	BOP1
ENSG00000163453	-0.7126568	0.07855803	IGFBP7
ENSG00000141753	0.9759727	0.01665607	IGFBP4
ENSG00000115461	0.3271492	0.6342976	IGFBP5
ENSG00000166268	-0.0517923	0.93427393	MYRFL
ENSG00000145604	0.3328164	0.42230113	SKP2
ENSG00000182170	0.2295994	0.7170292	MRGPRG
ENSG00000217555	0.2553877	0.51365863	CKLF
ENSG00000156206	-1.1136541	0.00892703	C15orf26
ENSG00000152661	-0.713594	0.10137799	GJA1
ENSG00000121743	0.31974295	0.90731677	GJA3
ENSG00000187513	0.10828015	0.86383267	GJA4
ENSG00000020633	-0.1310763	0.70526314	RUNX3
ENSG00000180432	-0.251935	0.493628	CYP8B1
ENSG00000085872	0.1690229	0.70335202	CHERP
ENSG00000132026	-0.0437381	0.94547223	RTBDN
ENSG00000135519	0.1649064	0.69696671	KCNH3
ENSG00000267534	-0.1051888	0.89607616	S1PR2
ENSG00000120733	-1.5131892	0.40476188	KDM3B
ENSG00000152926	-0.842341	0.05918053	ZNF117
ENSG00000178150	1.168977	0.01648321	ZNF114
ENSG00000115548	-0.3468417	0.23193527	KDM3A
ENSG00000111241	-0.0240737	0.96530969	FGF6
ENSG00000196290	-0.2506087	0.47500662	NIF3L1
ENSG00000273099	-0.9984358	0.01439445	TMC4
ENSG00000103534	1.3243116	0.00181667	TMC5
ENSG00000141524	-0.8766316	0.08812276	TMC6
ENSG00000170537	-0.7413817	0.09078371	TMC7
ENSG00000149089	0.0091226	0.98663759	APIP
ENSG00000165091	0.0207852	0.96530969	TMC1
ENSG00000149488	-0.2495812	0.5878595	TMC2
ENSG00000188869	0.392996	0.33315227	TMC3
ENSG00000141294	-0.21286285	0.73035988	LRRC46
ENSG00000164484	-0.12199425	0.76664945	TMEM200A
ENSG00000115211	-0.195556	0.63925061	EIF2B4
ENSG00000176953	0.05474665	0.92839973	NFATC2IP
ENSG00000119718	-0.5145985	0.10202429	EIF2B2
ENSG00000070785	0.7928232	0.02764773	EIF2B3
ENSG00000111361	0.1270081	0.70140727	EIF2B1
ENSG00000114302	0.4953811	0.23842637	PRKAR2A
ENSG00000166317	0.2137072	0.52707996	SYNPO2L
ENSG00000118507	-0.0745433	0.84581876	AKAP7
ENSG00000005249	0.0791401	0.8712753	PRKAR2B
ENSG00000269639	-0.1685813	0.97238065	MAGT1
ENSG00000125910	-0.06423975	0.92891746	S1PR4
ENSG00000083782	-0.1574102	0.71530207	EPYC
ENSG00000178053	-0.03982275	0.25908553	MLF1
ENSG00000103485	0.9175819	0.00741063	QPRT
ENSG00000187535	-1.2710448	0.0040863	IFT140
ENSG00000089693	0.44462715	0.58099927	MLF2
ENSG00000111843	-0.44310065	0.26786489	TMEM14C
ENSG00000011052	-0.629515	0.12118645	NME2
ENSG00000096092	1.3208056	0.00113871	TMEM14A
ENSG00000183161	-0.4194556	0.16840253	FANCF
ENSG00000085276	0.39524255	0.24715811	MECOM
ENSG00000130363	-0.7902227	0.04408018	RSPH3
ENSG00000160188	0.6263139	0.05512109	RSPH1
ENSG00000112039	0.4011751	0.19125797	FANCE
ENSG00000113312	-0.1351148	0.80270204	TTC1
ENSG00000171357	0.0697291	0.87831632	LURAP1
ENSG00000261594	-0.0973357	0.80783237	TPBGL
ENSG00000132424	-0.8693318	0.01829458	PNISR
ENSG00000186487	-0.5743626	0.22683837	MYT1L
ENSG00000181544	0.7197238	0.19075457	FANCB
ENSG00000159212	-0.5676354	0.07267286	CLIC6
ENSG00000116785	0.3222617	0.27741002	CFHR3
ENSG00000111641	0.7286684	0.12217334	NOP2
ENSG00000268943	-1.5603829	0.00487788	CLIC2
ENSG00000196338	-1.5703511	0.10202429	NLGN3
ENSG00000148356	-0.323291566667	0.56464581	LRSAM1
ENSG00000111581	0.7509607	0.03712943	NUP107
ENSG00000212724	3.9556397	3.661e-05	KRTAP2-3
ENSG00000214518	0.5131145	0.15593347	KRTAP2-2
ENSG00000212725	0.1483556	0.78062841	KRTAP2-1
ENSG00000080608	0.5686693	0.33318697	KIAA0020
ENSG00000150048	-0.1734173	0.70143478	CLEC1A
ENSG00000105677	0.16285085	0.7549786	TMEM147
ENSG00000141505	-0.76434815	0.93016962	ASGR1
ENSG00000161944	-0.2241194	0.43098514	ASGR2
ENSG00000164124	-0.06032985	0.88912232	TMEM144
ENSG00000183770	-0.8833213	0.01982749	FOXL2
ENSG00000244187	0.90986	0.08205939	TMEM141
ENSG00000176678	-0.3773045	0.69030139	FOXL1
ENSG00000168066	0.06069975	0.80373023	SF1
ENSG00000273256	-0.2186166	0.71041258	PCDHA6
ENSG00000135424	-0.2425268	0.52814772	ITGA7
ENSG00000107968	0.0078949	0.99162205	MAP3K8
ENSG00000261934	0.4578754	0.33732932	PCDHGA9
ENSG00000165682	-0.0034311	0.99701069	CLEC1B
ENSG00000182010	1.7090436	0.00422216	RTKN2
ENSG00000089041	-0.2082255	0.66019151	P2RX7
ENSG00000198944	-0.1687503	0.6671027	SOWAHA
ENSG00000138593	-0.4227561	0.61501555	SECISBP2L
ENSG00000198142	-0.10649815	0.9280468	SOWAHC
ENSG00000187808	0.4790282	0.31697513	SOWAHD
ENSG00000170961	-0.26275645	0.55605559	HAS2
ENSG00000103888	-0.11369315	0.783542	KIAA1199
ENSG00000231389	-0.24239915	0.6694769	HLA-DPA1
ENSG00000273263	-0.1649127	0.79276864	PCDHA8
ENSG00000122203	-0.4086584	0.13379452	KIAA1191
ENSG00000214814	-0.1220896	0.78076187	FER1L6
ENSG00000062716	0.6212476	0.09839063	VMP1
ENSG00000198837	-0.06521645	0.99303704	DENND4B
ENSG00000188321	-0.1710427	0.70158463	ZNF559
ENSG00000262244	-0.2087877	0.78081423	RDH13
ENSG00000166432	-0.5417965	0.2648812	ZMAT1
ENSG00000172667	-4.06429815	7.274e-05	ZMAT3
ENSG00000146007	-0.2536395	0.43461047	ZMAT2
ENSG00000100319	-1.5898604	0.00059545	ZMAT5
ENSG00000165061	-0.1899069	0.70133746	ZMAT4
ENSG00000228300	0.8142874	0.09653314	C19orf24
ENSG00000119559	1.0934167	0.27622576	C19orf25
ENSG00000185697	0.8599721	0.03876233	MYBL1
ENSG00000126368	-1.1921115	0.00348198	NR1D1
ENSG00000198732	-0.9139185	0.1455134	SMOC1
ENSG00000101057	1.6711797	0.00041645	MYBL2
ENSG00000119185	0.7340549	0.04147349	ITGB1BP1
ENSG00000147166	0.6040851	0.04808631	ITGB1BP2
ENSG00000147789	0.03776955	0.99042692	ZNF7
ENSG00000163067	-0.36281825	0.83964282	ZNF2
ENSG00000166526	-0.1386704	0.89187908	ZNF3
ENSG00000075131	1.18135515	0.00671429	TIPIN
ENSG00000176125	0.8801097	0.04062501	UFSP1
ENSG00000071082	-0.1085652	0.8510382	RPL31
ENSG00000273439	-0.6103918	0.03033868	ZNF8
ENSG00000248485	0.1989295	0.82270396	PCP4L1
ENSG00000176029	-0.4312754	0.40827656	C11orf16
ENSG00000115085	-0.3952348	0.31443581	ZAP70
ENSG00000206483	-0.1568782	0.82205613	TXNRD3NB
ENSG00000198518	0.10193695	0.94948373	HIST1H4E
ENSG00000181649	-0.0350623	0.94071039	PHLDA2
