ENSG_id	logFC	adj_pval	gene
ENSG00000205403	-0.0875	1.0	CFI
ENSG00000185722	0.106575	1.0	ANKFY1
ENSG00000243570	0.0343	1.0	CFB
ENSG00000126759	-4.44e-16	1.0	CFP
ENSG00000094914	-1.78e-15	1.0	AAAS
ENSG00000072858	0.0729	1.0	SIDT1
ENSG00000149577	-0.00563	1.0	SIDT2
ENSG00000269820	0.125	1.0	SAGE1
ENSG00000103591	-0.0425	1.0	AAGAB
ENSG00000154274	0.0725	1.0	C4orf19
ENSG00000138813	-0.0389	1.0	C4orf17
ENSG00000164163	-0.00285	1.0	ABCE1
ENSG00000152926	0.0057	1.0	ZNF117
ENSG00000178150	-0.0555	1.0	ZNF114
ENSG00000062370	0.407	1.0	ZNF112
ENSG00000100095	0.0156833333333	1.0	SEZ6L
ENSG00000114302	-0.12306	1.0	PRKAR2A
ENSG00000005249	-5.33e-15	1.0	PRKAR2B
ENSG00000269639	0.0665333333333	1.0	MAGT1
ENSG00000125910	-0.0433	1.0	S1PR4
ENSG00000005961	-0.02875	1.0	ITGA2B
ENSG00000204138	0.406	1.0	PHACTR4
ENSG00000112137	-0.0662666666667	1.0	PHACTR1
ENSG00000171133	0.0266	1.0	OR2K2
ENSG00000087495	-4.44e-16	1.0	PHACTR3
ENSG00000112419	-0.03964	1.0	PHACTR2
ENSG00000212725	0.0292	1.0	KRTAP2-1
ENSG00000137757	-0.0607	1.0	CASP5
ENSG00000062716	-0.0175	1.0	VMP1
ENSG00000174738	0.011505	1.0	NR1D2
ENSG00000060491	0.034575	1.0	OGFR
ENSG00000117425	-0.00559	1.0	PTCH2
ENSG00000185920	0.00836	1.0	PTCH1
ENSG00000104980	-0.05215	1.0	TIMM44
ENSG00000151164	-1.109e-15	1.0	RAD9B
ENSG00000172613	0.0501	1.0	RAD9A
ENSG00000087502	0.011175	1.0	ERGIC2
ENSG00000125991	-0.0533666666667	1.0	ERGIC3
ENSG00000113719	-0.043925	1.0	ERGIC1
ENSG00000149541	-0.0364	1.0	B3GAT3
ENSG00000112309	-0.02823	1.0	B3GAT2
ENSG00000109956	0.29	1.0	B3GAT1
ENSG00000197557	0.0	1.0	TTC30A
ENSG00000196659	0.0935	1.0	TTC30B
ENSG00000133104	0.0253875	1.0	SPG20
ENSG00000073605	-0.0256	1.0	GSDMB
ENSG00000147697	0.0837	1.0	GSDMC
ENSG00000104518	0.0946	1.0	GSDMD
ENSG00000161040	0.04575	1.0	FBXL13
ENSG00000114638	-1.995e-15	1.0	UPK1B
ENSG00000198010	-1.995e-15	1.0	DLGAP2
ENSG00000116544	-0.155	1.0	DLGAP3
ENSG00000170579	0.0203428571429	1.0	DLGAP1
ENSG00000269562	0.0257	1.0	DLGAP4
ENSG00000126787	-0.00671	1.0	DLGAP5
ENSG00000171823	-0.0817	1.0	FBXL14
ENSG00000104147	-0.0646	1.0	OIP5
ENSG00000099364	-0.00793	1.0	FBXL19
ENSG00000072135	-1.18533333333e-15	1.0	PTPN18
ENSG00000163629	0.1827	1.0	PTPN13
ENSG00000127947	0.0174666666667	1.0	PTPN12
ENSG00000179295	-0.0390333333333	1.0	PTPN11
ENSG00000152104	-0.047225	1.0	PTPN14
ENSG00000145220	-0.00805	1.0	LYAR
ENSG00000159239	-8.88e-16	1.0	C2orf81
ENSG00000188674	-8.88e-16	1.0	C2orf80
ENSG00000042304	-1.33e-15	1.0	C2orf83
ENSG00000182600	-0.0348	1.0	C2orf82
ENSG00000187699	0.0238	1.0	C2orf88
ENSG00000170312	-0.0132725	1.0	CDK1
ENSG00000170476	-0.0525	1.0	MZB1
ENSG00000182400	0.158	1.0	TRAPPC6B
ENSG00000231286	-8.89333333333e-16	1.0	HLA-DQB1
ENSG00000263639	0.01045	1.0	MSMB
ENSG00000228254	0.0658	1.0	HLA-DQB2
ENSG00000179772	-1.78e-15	1.0	FOXS1
ENSG00000136807	-0.0288	1.0	CDK9
ENSG00000110931	-0.01223	1.0	CAMKK2
ENSG00000004660	-0.00595	1.0	CAMKK1
ENSG00000165502	-0.0249	1.0	RPL36AL
ENSG00000147457	-5.33e-15	1.0	CHMP7
ENSG00000176108	-0.0209	1.0	CHMP6
ENSG00000086065	0.311	0.864	CHMP5
ENSG00000228250	-8.88e-16	1.0	LY6G6C
ENSG00000106031	-0.0526333333333	1.0	HOXA13
ENSG00000235769	-0.0358	0.0348	LY6G6E
ENSG00000005073	-6.65e-16	1.0	HOXA11
ENSG00000253293	-0.0029	1.0	HOXA10
ENSG00000106648	-0.0762	0.0234	GALNTL5
ENSG00000174473	0.0705	0.9851	GALNTL6
ENSG00000182591	-0.012	1.0	KRTAP11-1
ENSG00000139372	-0.151	1.0	TDG
ENSG00000189159	-0.02213	1.0	HN1
ENSG00000148814	0.04515	1.0	LRRC27
ENSG00000175489	-4.44e-16	1.0	LRRC25
ENSG00000268135	-0.00273	1.0	LRRC23
ENSG00000129255	-0.0264	1.0	MPDU1
ENSG00000172731	-0.0853	1.0	LRRC20
ENSG00000125122	-0.214	1.0	LRRC29
ENSG00000168904	-0.018675	1.0	LRRC28
ENSG00000176928	0.085	0.8072	GCNT4
ENSG00000124091	-0.075	1.0	GCNT7
ENSG00000187210	-0.02055	1.0	GCNT1
ENSG00000140297	0.081	1.0	GCNT3
ENSG00000111846	0.02295	1.0	GCNT2
ENSG00000176454	0.00632	1.0	LPCAT4
ENSG00000087253	-0.03984975	1.0	LPCAT2
ENSG00000268829	-0.09411	1.0	LPCAT3
ENSG00000153395	0.0242	1.0	LPCAT1
ENSG00000149591	0.0346666666667	1.0	TAGLN
ENSG00000166960	-0.0402	1.0	CCDC178
ENSG00000164975	0.0083	1.0	SNAPC3
ENSG00000163283	-2.22e-15	1.0	ALPP
ENSG00000120262	-4.44e-16	1.0	CCDC170
ENSG00000164989	-0.00687142857143	1.0	CCDC171
ENSG00000182645	0.0612	1.0	CCDC172
ENSG00000154479	-0.00932	1.0	CCDC173
ENSG00000154781	-0.0346	1.0	CCDC174
ENSG00000267909	-8.88e-16	1.0	CCDC177
ENSG00000152256	-0.0160666666667	1.0	PDK1
ENSG00000067992	-0.22828	1.0	PDK3
ENSG00000005882	-0.03985	1.0	PDK2
ENSG00000268394	-0.09395	1.0	EBP
ENSG00000004799	0.0263133333333	1.0	PDK4
ENSG00000113441	0.16562	1.0	LNPEP
ENSG00000163295	0.093	1.0	ALPI
ENSG00000058262	0.017072	1.0	SEC61A1
ENSG00000065665	0.0416	1.0	SEC61A2
ENSG00000162551	-0.0084	1.0	ALPL
ENSG00000115425	-0.0433	1.0	PECR
ENSG00000231171	-0.0211	1.0	LINC01098
ENSG00000175197	0.419	1.0	DDIT3
ENSG00000168209	0.0311	1.0	DDIT4
ENSG00000232653	-0.00834	1.0	GOLGA8N
ENSG00000175265	0.0148	1.0	GOLGA8A
ENSG00000110536	-0.063	1.0	PTPMT1
ENSG00000226124	-1.334e-15	1.0	FTCDNL1
ENSG00000182853	0.09055	1.0	VMO1
ENSG00000165629	-0.1095	1.0	ATP5C1
ENSG00000119655	-0.0894	1.0	NPC2
ENSG00000141458	0.0264625	1.0	NPC1
ENSG00000181744	0.0386866666667	1.0	C3orf58
ENSG00000118873	-8.88e-16	1.0	RAB3GAP2
ENSG00000180535	0.0745	1.0	BHLHA15
ENSG00000115839	0.0297	1.0	RAB3GAP1
ENSG00000114529	0.04328	1.0	C3orf52
ENSG00000214324	0.0	1.0	C3orf56
ENSG00000173402	0.036865	1.0	DAG1
ENSG00000105755	-0.0726	1.0	ETHE1
ENSG00000100359	-0.0182	1.0	SGSM3
ENSG00000004487	-3.55e-15	1.0	KDM1A
ENSG00000165097	-0.0054	1.0	KDM1B
ENSG00000158869	0.0458	1.0	FCER1G
ENSG00000137707	-0.1156	1.0	BTG4
ENSG00000179639	-0.0329	1.0	FCER1A
ENSG00000159388	-1.334e-15	1.0	BTG2
ENSG00000133639	0.0906666666667	1.0	BTG1
ENSG00000128039	-0.0547	1.0	SRD5A3
ENSG00000145545	0.0376666666667	1.0	SRD5A1
ENSG00000100083	-0.04748	1.0	GGA1
ENSG00000125447	0.00443	1.0	GGA3
ENSG00000103365	-0.01725	1.0	GGA2
ENSG00000135723	-0.145	1.0	FHOD1
ENSG00000134775	-0.0207	1.0	FHOD3
ENSG00000198835	0.06645	1.0	GJC2
ENSG00000164096	-0.0156	1.0	C4orf3
ENSG00000182963	-0.155475	1.0	GJC1
ENSG00000240508	1.06	1.0	PSMB9
ENSG00000226201	0.572	1.0	PSMB8
ENSG00000136930	-0.074	1.0	PSMB7
ENSG00000142507	-0.0472	1.0	PSMB6
ENSG00000100804	-0.0474	1.0	PSMB5
ENSG00000179933	0.007	1.0	C14orf119
ENSG00000108294	-0.000551	1.0	PSMB3
ENSG00000126067	0.021875	1.0	PSMB2
ENSG00000008018	0.0155366666667	1.0	PSMB1
ENSG00000139636	0.116	1.0	LMBR1L
ENSG00000198862	0.0247	1.0	LTN1
ENSG00000179046	0.102	1.0	TRIML2
ENSG00000148362	-0.0892	1.0	C9orf142
ENSG00000184108	0.0508	1.0	TRIML1
ENSG00000148411	-0.0875	1.0	NACC2
ENSG00000048707	-0.00082	1.0	VPS13D
ENSG00000160877	0.0447	1.0	NACC1
ENSG00000147010	-0.011	1.0	SH3KBP1
ENSG00000129003	-0.0796525	1.0	VPS13C
ENSG00000132549	-0.0012	1.0	VPS13B
ENSG00000269503	-4.44e-16	1.0	BEX5
ENSG00000102409	0.00657	1.0	BEX4
ENSG00000133134	-0.0587	1.0	BEX2
ENSG00000133169	-0.0288	1.0	BEX1
ENSG00000130748	-0.2	0.1711	TMEM160
ENSG00000152128	-0.0141	1.0	TMEM163
ENSG00000134851	0.00113333333333	1.0	TMEM165
ENSG00000139445	0.0388666666667	1.0	FOXN4
ENSG00000146802	-0.12435	1.0	TMEM168
ENSG00000185862	0.0399	0.0333	EVI2B
ENSG00000264253	0.04235	1.0	FOXN1
ENSG00000170802	-2.219e-15	1.0	FOXN2
ENSG00000053254	-0.02655375	1.0	FOXN3
ENSG00000145029	-0.00608	1.0	NICN1
ENSG00000187955	-0.0133	1.0	COL14A1
ENSG00000230705	0.949	1.0	TAP1
ENSG00000237599	0.31425	1.0	TAP2
ENSG00000065609	-8.88e-16	1.0	SNAP91
ENSG00000211450	-0.0498783333333	1.0	C11orf31
ENSG00000172264	0.0311	1.0	MACROD2
ENSG00000133315	-0.088	1.0	MACROD1
ENSG00000183291	0.000506	1.0	SEP15
ENSG00000111615	0.00916666666667	1.0	KRR1
ENSG00000129195	-0.154	1.0	FAM64A
ENSG00000188343	-0.00696666666667	1.0	FAM92A1
ENSG00000255394	0.0691	0.0242	C8orf49
ENSG00000164743	-0.0262	1.0	C8orf48
ENSG00000169085	0.0989666666667	1.0	C8orf46
ENSG00000213865	0.0174	1.0	C8orf44
ENSG00000115129	-0.0128	1.0	TP53I3
ENSG00000198125	-0.0333	1.0	MB
ENSG00000187714	0.023	1.0	SLC18A3
ENSG00000165646	0.0454	1.0	SLC18A2
ENSG00000036565	-4.44e-16	1.0	SLC18A1
ENSG00000017797	-0.0217333333333	1.0	RALBP1
ENSG00000124203	-1.33e-15	1.0	ZNF831
ENSG00000198783	0.00523	1.0	ZNF830
ENSG00000127903	-0.0433	1.0	ZNF835
ENSG00000152475	0.06035	1.0	ZNF837
ENSG00000196267	-1.774e-15	1.0	ZNF836
ENSG00000022976	0.083	1.0	ZNF839
ENSG00000121931	0.287	0.3883	LRIF1
ENSG00000164902	-0.0803	1.0	PHAX
ENSG00000175600	-0.0718	1.0	SUGCT
ENSG00000164764	-0.0838	1.0	SBSPON
ENSG00000042813	-0.0573	1.0	ZPBP
ENSG00000258992	-0.0235	1.0	TSPY1
ENSG00000179520	-1.33e-15	1.0	SLC17A8
ENSG00000101194	0.0343333333333	1.0	SLC17A9
ENSG00000172007	-2.66e-15	1.0	RAB33B
ENSG00000146039	0.02615	1.0	SLC17A4
ENSG00000119899	0.03505	1.0	SLC17A5
ENSG00000091664	-0.0972	0.0232	SLC17A6
ENSG00000104888	-8.9e-16	1.0	SLC17A7
ENSG00000124568	-0.0107333333333	1.0	SLC17A1
ENSG00000112337	0.00853	1.0	SLC17A2
ENSG00000124564	-8.88e-16	1.0	SLC17A3
ENSG00000140688	0.0101	1.0	C16orf58
ENSG00000162062	-8.88e-16	1.0	C16orf59
ENSG00000185716	0.0704	1.0	C16orf52
ENSG00000078747	0.020055	1.0	ITCH
ENSG00000101421	-0.0109	1.0	CHMP4B
ENSG00000164695	-1.33e-15	1.0	CHMP4C
ENSG00000082438	-0.0069	1.0	COBLL1
ENSG00000184497	0.117	0.0231	TMEM255B
ENSG00000268760	0.434	1.0	TMEM255A
ENSG00000166444	-0.0272	1.0	ST5
ENSG00000131845	0.0545	1.0	ZNF304
ENSG00000256762	-0.0577	1.0	STH
ENSG00000089335	0.0379666666667	1.0	ZNF302
ENSG00000145908	0.0186	1.0	ZNF300
ENSG00000101846	-0.017825	1.0	STS
ENSG00000159184	-0.13645	1.0	HOXB13
ENSG00000122970	0.0064	1.0	IFT81
ENSG00000138814	-0.0231533333333	1.0	PPP3CA
ENSG00000107758	-0.10075	1.0	PPP3CB
ENSG00000120910	-0.0103	1.0	PPP3CC
ENSG00000128342	0.304	0.5695	LIF
ENSG00000186566	-0.00265	1.0	GPATCH8
ENSG00000032742	-0.133	1.0	IFT88
ENSG00000063177	-0.02528	1.0	RPL18
ENSG00000150594	0.0336	1.0	ADRA2A
ENSG00000222040	0.0342	1.0	ADRA2B
ENSG00000184160	-0.00981	0.1347	ADRA2C
ENSG00000175664	-8.88e-16	1.0	TEX26
ENSG00000270616	-8.88e-16	1.0	TEX22
ENSG00000185254	0.0725	0.0239	TEX28
ENSG00000153495	-8.88e-16	1.0	TEX29
ENSG00000149043	0.017	1.0	SYT8
ENSG00000170743	-0.0388	1.0	SYT9
ENSG00000109919	-0.06765	1.0	MTCH2
ENSG00000137409	-0.0302	1.0	MTCH1
ENSG00000143858	0.0619	1.0	SYT2
ENSG00000213023	0.0269	1.0	SYT3
ENSG00000132872	-8.88e-16	1.0	SYT4
ENSG00000129990	-8.88e-16	1.0	SYT5
ENSG00000134207	0.337	0.0231	SYT6
ENSG00000011347	-0.03102	1.0	SYT7
ENSG00000151923	0.00215	1.0	TIAL1
ENSG00000107164	-0.065	1.0	FUBP3
ENSG00000162613	-0.0023	1.0	FUBP1
ENSG00000019169	-2.66e-15	1.0	MARCO
ENSG00000164105	0.0170025	1.0	SAP30
ENSG00000158747	-0.089	1.0	NBL1
ENSG00000157856	0.161	1.0	DRC1
ENSG00000203724	-0.031895	1.0	C1orf53
ENSG00000162642	-2.22e-15	1.0	C1orf52
ENSG00000164008	0.049	1.0	C1orf50
ENSG00000143443	0.00228	1.0	C1orf56
ENSG00000266177	-8.88e-16	1.0	C1orf54
ENSG00000186205	0.0207	1.0	MARC1
ENSG00000117791	-0.0680666666667	1.0	MARC2
ENSG00000166311	-0.006475	1.0	SMPD1
ENSG00000103056	0.0157	1.0	SMPD3
ENSG00000135587	-0.0129	0.0993	SMPD2
ENSG00000136492	0.1315	1.0	BRIP1
ENSG00000128655	-0.017775	1.0	PDE11A
ENSG00000100154	0.00106666666667	1.0	TTC28
ENSG00000137473	0.0154	1.0	TTC29
ENSG00000260703	-2.66e-15	1.0	TTC25
ENSG00000105948	0.0158225	1.0	TTC26
ENSG00000018699	-0.0059	1.0	TTC27
ENSG00000229474	-1.33e-15	1.0	PATL2
ENSG00000006555	-0.00165	1.0	TTC22
ENSG00000269714	0.0293	1.0	TTC23
ENSG00000074800	0.0755	1.0	ENO1
ENSG00000185149	0.0107966666667	1.0	NPY2R
ENSG00000108515	0.0332	1.0	ENO3
ENSG00000197766	0.0399	1.0	CFD
ENSG00000154358	-0.0309333333333	1.0	OBSCN
ENSG00000100104	-0.04	1.0	SRRD
ENSG00000143384	0.0891333333333	1.0	MCL1
ENSG00000095637	-0.18878	1.0	SORBS1
ENSG00000120896	-0.074	1.0	SORBS3
ENSG00000154556	-0.05956	1.0	SORBS2
ENSG00000115607	-0.005	1.0	IL18RAP
ENSG00000163508	-4.44e-15	1.0	EOMES
ENSG00000134452	0.0134	1.0	FBXO18
ENSG00000119321	0.0362166666667	1.0	FKBP15
ENSG00000198833	-0.00836666666667	1.0	UBE2J1
ENSG00000160087	-0.0611775	1.0	UBE2J2
ENSG00000134285	0.00633666666667	1.0	FKBP11
ENSG00000147912	-0.00725	1.0	FBXO10
ENSG00000138081	0.0495666666667	1.0	FBXO11
ENSG00000214050	0.287	1.0	FBXO16
ENSG00000269190	0.0645	1.0	FBXO17
ENSG00000141665	0.00477	1.0	FBXO15
ENSG00000229415	-1.33e-15	1.0	SFTA3
ENSG00000224246	0.0236	1.0	SFTA2
ENSG00000070729	-0.0661666666667	1.0	CNGB1
ENSG00000170289	-0.02715	1.0	CNGB3
ENSG00000029363	-0.0249116666667	1.0	BCLAF1
ENSG00000184381	-0.0242666666667	1.0	PLA2G6
ENSG00000146070	-0.0796	1.0	PLA2G7
ENSG00000127472	-0.0269666666667	1.0	PLA2G5
ENSG00000100078	0.0	1.0	PLA2G3
ENSG00000183208	-4.44e-16	1.0	GDPGP1
ENSG00000120647	0.0776	1.0	CCDC77
ENSG00000221880	0.0795	1.0	KRTAP1-3
ENSG00000221852	-2.66e-15	1.0	KRTAP1-5
ENSG00000123171	0.0169	1.0	CCDC70
ENSG00000177352	-8.88e-16	1.0	CCDC71
ENSG00000162004	-1.33e-15	1.0	CCDC78
ENSG00000165678	0.0113333333333	1.0	GHITM
ENSG00000204414	0.0077	1.0	CSHL1
ENSG00000119782	0.0406	1.0	FKBP1B
ENSG00000212916	-1.33e-15	1.0	MAP10
ENSG00000115446	0.00154	1.0	UNC50
ENSG00000101198	-0.0234	1.0	NKAIN4
ENSG00000185942	-4.44e-16	1.0	NKAIN3
ENSG00000188580	0.00875	1.0	NKAIN2
ENSG00000084628	-2.66e-15	1.0	NKAIN1
ENSG00000166963	0.0436666666667	1.0	MAP1A
ENSG00000131711	0.113433333333	1.0	MAP1B
ENSG00000080854	-1.109e-15	1.0	IGSF9B
ENSG00000107731	0.0163666666667	1.0	UNC5B
ENSG00000182168	-0.02746	1.0	UNC5C
ENSG00000128564	0.16	1.0	VGF
ENSG00000113763	-0.00935	1.0	UNC5A
ENSG00000156687	-8.88e-16	1.0	UNC5D
ENSG00000130479	-0.11	1.0	MAP1S
ENSG00000103540	-2.219e-15	1.0	CCP110
ENSG00000184524	-0.0343	1.0	CEND1
ENSG00000184860	0.03835	1.0	SDR42E1
ENSG00000179477	0.121	1.0	ALOX12B
ENSG00000088367	-0.0952225	1.0	EPB41L1
ENSG00000138621	-0.0759	1.0	PPCDC
ENSG00000082397	0.0358333333333	1.0	EPB41L3
ENSG00000079819	-0.01795	1.0	EPB41L2
ENSG00000115109	0.062	1.0	EPB41L5
ENSG00000111058	0.0644	1.0	ACSS3
ENSG00000131069	-0.0394	1.0	ACSS2
ENSG00000154930	-0.02254	1.0	ACSS1
ENSG00000134313	-0.06762	1.0	KIDINS220
ENSG00000163710	0.0408	1.0	PCOLCE2
ENSG00000105928	-1.78e-15	1.0	DFNA5
ENSG00000187601	-0.00228	1.0	MAGEH1
ENSG00000105989	0.197	0.0231	WNT2
ENSG00000125084	-0.0396	1.0	WNT1
ENSG00000125872	0.045	1.0	LRRN4
ENSG00000173114	-0.00635	1.0	LRRN3
ENSG00000170382	-0.0282	1.0	LRRN2
ENSG00000162552	-0.00496666666667	1.0	WNT4
ENSG00000145428	0.0518	1.0	RNF175
ENSG00000120925	0.0443666666667	1.0	RNF170
ENSG00000172456	-0.11555	0.0343	FGGY
ENSG00000132646	0.107	1.0	PCNA
ENSG00000178951	-0.0247666666667	1.0	ZBTB7A
ENSG00000184828	0.0655	1.0	ZBTB7C
ENSG00000160685	0.04485	1.0	ZBTB7B
ENSG00000081154	-0.00735333333333	1.0	PCNP
ENSG00000160299	-0.0124	1.0	PCNT
ENSG00000183878	0.0293666666667	1.0	UTY
ENSG00000112530	0.0256	1.0	PACRG
ENSG00000112667	-0.0574333333333	1.0	DNPH1
ENSG00000070010	-0.0567	0.6252	UFD1L
ENSG00000129351	-0.031406	1.0	ILF3
ENSG00000143621	-0.0073	1.0	ILF2
ENSG00000144857	-2.366e-15	1.0	BOC
ENSG00000175984	-0.14175	1.0	DENND2C
ENSG00000146966	-8.88e-16	1.0	DENND2A
ENSG00000162777	-4.44e-16	1.0	DENND2D
ENSG00000269663	0.0265	1.0	GAGE1
ENSG00000131238	-0.000822	1.0	PPT1
ENSG00000272881	0.0405	1.0	RABAC1
ENSG00000109452	-0.021025	1.0	INPP4B
ENSG00000040933	-0.02415	1.0	INPP4A
ENSG00000160633	-0.0252	1.0	SAFB
ENSG00000253368	0.01025	1.0	TRNP1
ENSG00000196422	-0.0583	1.0	PPP1R26
ENSG00000182676	-2.66e-15	1.0	PPP1R27
ENSG00000162869	0.0339	1.0	PPP1R21
ENSG00000151092	0.0	1.0	NGLY1
ENSG00000162761	-0.141	0.0231	LMX1A
ENSG00000165424	-0.135	1.0	ZCCHC24
ENSG00000136944	-2.66e-15	1.0	LMX1B
ENSG00000118432	0.0457975	1.0	CNR1
ENSG00000168505	0.0494	1.0	GBX2
ENSG00000164900	-8.88e-16	1.0	GBX1
ENSG00000188822	-8.88e-16	1.0	CNR2
ENSG00000130119	0.028025	1.0	GNL3L
ENSG00000029725	-0.04552	1.0	RABEP1
ENSG00000137574	-0.04828	1.0	TGS1
ENSG00000185046	0.000819999999999	1.0	ANKS1B
ENSG00000064999	1.78e-15	1.0	ANKS1A
ENSG00000123562	0.0209666666667	1.0	MORF4L2
ENSG00000137845	-0.036	1.0	ADAM10
ENSG00000073670	0.0435	1.0	ADAM11
ENSG00000148848	-0.000928	1.0	ADAM12
ENSG00000143537	0.0549	1.0	ADAM15
ENSG00000151694	0.0515	1.0	ADAM17
ENSG00000168619	-0.03695	1.0	ADAM18
ENSG00000135074	-0.01505	1.0	ADAM19
ENSG00000152595	-8.88e-16	1.0	MEPE
ENSG00000063854	-0.0943	1.0	HAGH
ENSG00000149124	0.0086	1.0	GLYAT
ENSG00000197430	-4.44e-16	1.0	OPALIN
ENSG00000161265	0.0	1.0	U2AF1L4
ENSG00000166579	0.0531	1.0	NDEL1
ENSG00000251322	-0.0173	1.0	SHANK3
ENSG00000268430	-0.0259666666667	1.0	SHANK2
ENSG00000161681	-8.88e-16	1.0	SHANK1
ENSG00000173261	-0.00424	1.0	PLAC8L1
ENSG00000169174	-8.88e-16	1.0	PCSK9
ENSG00000125851	0.00875	1.0	PCSK2
ENSG00000175426	0.022	1.0	PCSK1
ENSG00000140479	0.0045	1.0	PCSK6
ENSG00000160613	0.0022	1.0	PCSK7
ENSG00000115257	-0.121	0.2541	PCSK4
ENSG00000099139	0.212666666667	1.0	PCSK5
ENSG00000090316	0.0308	1.0	MAEA
ENSG00000165929	-0.0255666666667	1.0	TC2N
ENSG00000100979	-0.0543	1.0	PLTP
ENSG00000262176	-0.01779	1.0	C11orf1
ENSG00000152217	0.1625	0.363	SETBP1
ENSG00000155307	0.00742	1.0	SAMSN1
ENSG00000162391	-8.88e-16	1.0	FAM151A
ENSG00000157212	-0.0609	1.0	PAXIP1
ENSG00000053501	-0.07575	1.0	USE1
ENSG00000119865	-0.168	1.0	CNRIP1
ENSG00000099804	-0.0293	1.0	CDC34
ENSG00000105401	-0.0962	1.0	CDC37
ENSG00000147059	-1.33e-15	1.0	SPIN2A
ENSG00000130313	0.01215	1.0	PGLS
ENSG00000059145	-0.1729	1.0	UNKL
ENSG00000145386	0.000185499999997	1.0	CCNA2
ENSG00000147202	-0.0318	1.0	DIAPH2
ENSG00000133101	0.213	0.159	CCNA1
ENSG00000158560	-0.0575	1.0	DYNC1I1
ENSG00000160948	-0.137	1.0	VPS28
ENSG00000077380	-0.03548	1.0	DYNC1I2
ENSG00000262634	-0.0289	1.0	SKA1
ENSG00000165480	-0.0261	1.0	SKA3
ENSG00000182628	-0.02025	1.0	SKA2
ENSG00000198663	-0.00214	1.0	C6orf89
ENSG00000088808	-0.0405	1.0	PPP1R13B
ENSG00000104881	0.0388	0.0338	PPP1R13L
ENSG00000103534	-0.01498	1.0	TMC5
ENSG00000135925	0.0852	1.0	WNT10A
ENSG00000169884	0.0296	1.0	WNT10B
ENSG00000159322	0.10545	1.0	ADPGK
ENSG00000241935	0.123	1.0	HOGA1
ENSG00000163762	-8.88e-16	1.0	TM4SF18
ENSG00000091136	-0.00415	1.0	LAMB1
ENSG00000196878	-2.66e-15	1.0	LAMB3
ENSG00000172037	-2.66e-15	1.0	LAMB2
ENSG00000269395	-0.02189	1.0	ATP7A
ENSG00000091128	0.0777666666667	1.0	LAMB4
ENSG00000173198	0.1	1.0	CYSLTR1
