ENSG_id	logFC	adj_pval	gene
ENSG00000168904	-0.0265	0.95274	LRRC28
ENSG00000176928	-0.281	0.43054	GCNT4
ENSG00000124091	0.0665	0.82384	GCNT7
ENSG00000187210	-2.18	0.05505	GCNT1
ENSG00000140297	-1.23	0.03396	GCNT3
ENSG00000111846	0.4353	0.92896	GCNT2
ENSG00000176454	0.38666	0.88152	LPCAT4
ENSG00000087253	-0.38875	0.5005	LPCAT2
ENSG00000268829	0.07993	0.99475	LPCAT3
ENSG00000153395	0.318	0.35604	LPCAT1
ENSG00000149591	-0.195333333333	0.74444	TAGLN
ENSG00000166960	-0.126	0.74246	CCDC178
ENSG00000008226	-0.0287633333333	0.99535	DLEC1
ENSG00000163283	-0.358	0.28672	ALPP
ENSG00000120262	0.12	0.75207	CCDC170
ENSG00000164989	-0.0104714285714	0.9659	CCDC171
ENSG00000182645	-0.0778	0.82796	CCDC172
ENSG00000154479	-0.116	0.83701	CCDC173
ENSG00000154781	0.0851666666667	0.90367	CCDC174
ENSG00000267909	0.0742	0.88068	CCDC177
ENSG00000152256	-0.2072	0.78798	PDK1
ENSG00000067992	-0.9396	0.17342	PDK3
ENSG00000005882	-0.3595	0.47319	PDK2
ENSG00000268394	0.116985	0.99475	EBP
ENSG00000004799	-0.696333333333	0.70098	PDK4
ENSG00000113441	0.02874	0.89533	LNPEP
ENSG00000163295	-0.049	0.56053	ALPI
ENSG00000058262	0.0358	0.93289	SEC61A1
ENSG00000065665	-0.0546666666667	0.66022	SEC61A2
ENSG00000162551	-0.1977	0.83254	ALPL
ENSG00000115425	0.4015	0.23839	PECR
ENSG00000231171	-0.234	0.50634	LINC01098
ENSG00000175197	-0.0569	0.915	DDIT3
ENSG00000168209	-0.0235	0.96327	DDIT4
ENSG00000232653	0.0265	0.96965	GOLGA8N
ENSG00000175265	0.4375	0.32245	GOLGA8A
ENSG00000154928	0.0523	0.96086	EPHB1
ENSG00000110536	0.2375	0.49405	PTPMT1
ENSG00000226124	0.0937	0.94596	FTCDNL1
ENSG00000182853	-0.249	0.52842	VMO1
ENSG00000165629	0.114125	0.80497	ATP5C1
ENSG00000119655	-0.167	0.64434	NPC2
ENSG00000141458	-0.1649	0.9013	NPC1
ENSG00000181744	0.0340333333333	0.96965	C3orf58
ENSG00000118873	-0.119	0.72408	RAB3GAP2
ENSG00000180535	-0.181	0.57836	BHLHA15
ENSG00000115839	0.18625	0.88656	RAB3GAP1
ENSG00000114529	-0.391	0.41188	C3orf52
ENSG00000214324	-0.000184	0.99992	C3orf56
ENSG00000173402	-0.134	0.73809	DAG1
ENSG00000105755	0.492	0.3166	ETHE1
ENSG00000100359	-0.0583	0.9781	SGSM3
ENSG00000004487	-0.033	0.93944	KDM1A
ENSG00000165097	0.2502	0.89757	KDM1B
ENSG00000158869	-0.0105	0.61237	FCER1G
ENSG00000137707	0.02315	0.89412	BTG4
ENSG00000154640	0.0897725	0.99382	BTG3
ENSG00000159388	-0.5525	0.18964	BTG2
ENSG00000171243	0.238	0.41097	SOSTDC1
ENSG00000128039	-0.194666666667	0.86628	SRD5A3
ENSG00000145545	0.551	0.35895	SRD5A1
ENSG00000100083	-0.2008	0.7611	GGA1
ENSG00000125447	0.07215	0.82721	GGA3
ENSG00000103365	0.120575	0.93971	GGA2
ENSG00000135723	0.284	0.4938	FHOD1
ENSG00000134775	-0.0559	0.8975	FHOD3
ENSG00000198835	0.1065	0.8397	GJC2
ENSG00000164096	-0.614333333333	0.19611	C4orf3
ENSG00000182963	0.0967	0.80143	GJC1
ENSG00000240508	0.366	0.36523	PSMB9
ENSG00000226201	0.326	0.33837	PSMB8
ENSG00000138134	0.27735	0.78876	STAMBPL1
ENSG00000142507	-0.132	0.68805	PSMB6
ENSG00000100804	0.112	0.7388	PSMB5
ENSG00000179933	-0.0387	0.92312	C14orf119
ENSG00000108294	0.179	0.57481	PSMB3
ENSG00000126067	-0.06475	0.94561	PSMB2
ENSG00000008018	0.12841	0.98872	PSMB1
ENSG00000139636	0.153	0.66252	LMBR1L
ENSG00000198862	-0.0969333333333	0.96272	LTN1
ENSG00000179046	-0.265	0.50391	TRIML2
ENSG00000148362	0.014	0.97464	C9orf142
ENSG00000184108	-0.717	0.11546	TRIML1
ENSG00000148411	0.2275	0.77105	NACC2
ENSG00000048707	-0.08588	0.92599	VPS13D
ENSG00000160877	-0.1867	0.93635	NACC1
ENSG00000197969	-0.347333333333	0.87286	VPS13A
ENSG00000147010	-0.1927	0.94938	SH3KBP1
ENSG00000129003	0.185925	0.86649	VPS13C
ENSG00000132549	-0.099175	0.96216	VPS13B
ENSG00000269503	0.533	0.17829	BEX5
ENSG00000102409	-0.581	0.1896	BEX4
ENSG00000133134	-1.45	0.03066	BEX2
ENSG00000133169	-0.0893	0.8366	BEX1
ENSG00000130748	0.193	0.52665	TMEM160
ENSG00000152128	0.0269	0.96441	TMEM163
ENSG00000134851	-0.250883333333	0.91069	TMEM165
ENSG00000139445	-0.1194	0.92322	FOXN4
ENSG00000146802	0.2115	0.75616	TMEM168
ENSG00000185862	-0.0795	0.83832	EVI2B
ENSG00000264253	-0.14415	0.84514	FOXN1
ENSG00000170802	-0.0075	0.66705	FOXN2
ENSG00000053254	-0.4231875	0.95697	FOXN3
ENSG00000145029	-0.0821	0.90614	NICN1
ENSG00000187955	-0.085375	0.872	COL14A1
ENSG00000230705	0.309	0.38965	TAP1
ENSG00000237599	0.005975	0.98151	TAP2
ENSG00000065609	0.115	0.85864	SNAP91
ENSG00000211450	0.263666666667	0.81162	C11orf31
ENSG00000172264	-0.06255	0.96251	MACROD2
ENSG00000133315	-0.301	0.5543	MACROD1
ENSG00000183291	0.296	0.32454	SEP15
ENSG00000111615	0.232116666667	0.95361	KRR1
ENSG00000129195	0.42	0.22209	FAM64A
ENSG00000115808	-0.29767	0.83464	STRN
ENSG00000188343	0.448933333333	0.94607	FAM92A1
ENSG00000171772	-0.02015	0.88106	SYCE1
ENSG00000255394	0.00393	0.99385	C8orf49
ENSG00000164743	0.433	0.17128	C8orf48
ENSG00000169085	0.0651666666667	0.81148	C8orf46
ENSG00000213865	-0.0222	0.96068	C8orf44
ENSG00000115129	0.498	0.29938	TP53I3
ENSG00000198125	-0.249	0.44679	MB
ENSG00000187714	-0.288	0.55501	SLC18A3
ENSG00000165646	-0.063325	0.99375	SLC18A2
ENSG00000036565	-0.149	0.6883	SLC18A1
ENSG00000017797	-0.296	0.44583	RALBP1
ENSG00000124203	-0.0105	0.51214	ZNF831
ENSG00000198783	-0.1478	0.91042	ZNF830
ENSG00000127903	0.175	0.58128	ZNF835
ENSG00000152475	0.0385	0.6535	ZNF837
ENSG00000196267	-0.442	0.80547	ZNF836
ENSG00000022976	-0.21	0.72336	ZNF839
ENSG00000121931	0.0395	0.95274	LRIF1
ENSG00000164902	0.2244	0.95893	PHAX
ENSG00000175600	0.757	0.17171	SUGCT
ENSG00000137449	0.0655333333333	0.94735	CPEB2
ENSG00000042813	-0.125	0.75964	ZPBP
ENSG00000258992	0.13995	0.94508	TSPY1
ENSG00000179520	0.054	0.89208	SLC17A8
ENSG00000101194	-0.149466666667	0.79128	SLC17A9
ENSG00000172007	0.233	0.61898	RAB33B
ENSG00000146039	0.12665	0.85506	SLC17A4
ENSG00000119899	0.17	0.65208	SLC17A5
ENSG00000091664	0.0501	0.92486	SLC17A6
ENSG00000104888	-0.03405	0.98524	SLC17A7
ENSG00000124568	0.0325666666667	0.9433	SLC17A1
ENSG00000112337	-0.0067	0.99155	SLC17A2
ENSG00000124564	-0.0796	0.82868	SLC17A3
ENSG00000140688	-0.0193333333333	0.73642	C16orf58
ENSG00000162062	0.136	0.6932	C16orf59
ENSG00000185716	0.13	0.86278	C16orf52
ENSG00000254470	-0.304	0.29199	AP5B1
ENSG00000101421	-0.4685	0.17234	CHMP4B
ENSG00000164695	-0.324	0.41214	CHMP4C
ENSG00000082438	-0.03365	0.99133	COBLL1
ENSG00000184497	0.0763	0.85646	TMEM255B
ENSG00000268760	0.34	0.73496	TMEM255A
ENSG00000166444	-0.454	0.14527	ST5
ENSG00000131845	0.0552	0.93357	ZNF304
ENSG00000256762	0.193	0.58216	STH
ENSG00000089335	0.269666666667	0.66597	ZNF302
ENSG00000145908	0.574	0.1517	ZNF300
ENSG00000101846	-0.006475	0.97689	STS
ENSG00000159184	0.061835	0.99124	HOXB13
ENSG00000138814	0.231	0.66044	PPP3CA
ENSG00000107758	0.1586	0.84805	PPP3CB
ENSG00000120910	0.1112	0.90029	PPP3CC
ENSG00000128342	0.215	0.66641	LIF
ENSG00000186566	-0.3025	0.53269	GPATCH8
ENSG00000063177	-0.00466666666667	0.97689	RPL18
ENSG00000150594	-0.0384	0.92486	ADRA2A
ENSG00000222040	-0.000753	0.99899	ADRA2B
ENSG00000184160	0.0301	0.96441	ADRA2C
ENSG00000175664	-0.0746	0.84725	TEX26
ENSG00000270616	-0.111	0.78776	TEX22
ENSG00000185254	-0.0553	0.92551	TEX28
ENSG00000153495	0.296	0.50237	TEX29
ENSG00000149043	-0.306	0.41364	SYT8
ENSG00000170743	-0.1192	0.90367	SYT9
ENSG00000109919	0.178	0.62042	MTCH2
ENSG00000137409	-0.235	0.41887	MTCH1
ENSG00000143858	-0.282	0.3484	SYT2
ENSG00000213023	0.0627	0.92931	SYT3
ENSG00000132872	-0.145	0.77162	SYT4
ENSG00000129990	-0.1895	0.66675	SYT5
ENSG00000134207	0.0688	0.89951	SYT6
ENSG00000011347	-0.16886	0.90939	SYT7
ENSG00000151923	0.136475	0.96607	TIAL1
ENSG00000107164	0.1945	0.67993	FUBP3
ENSG00000162613	0.2099	0.94976	FUBP1
ENSG00000019169	-0.459	0.21771	MARCO
ENSG00000164105	0.1352	0.98333	SAP30
ENSG00000158747	0.353	0.27223	NBL1
ENSG00000157856	0.426	0.24046	DRC1
ENSG00000203724	0.3404	0.87417	C1orf53
ENSG00000162642	0.14095	0.89563	C1orf52
ENSG00000164008	0.327	0.2838	C1orf50
ENSG00000143443	-0.177	0.87897	C1orf56
ENSG00000266177	-0.367	0.4676	C1orf54
ENSG00000186205	0.431	0.17507	MARC1
ENSG00000117791	0.258666666667	0.73954	MARC2
ENSG00000166311	-0.457	0.67015	SMPD1
ENSG00000103056	-0.805	0.25081	SMPD3
ENSG00000135587	-0.152	0.64878	SMPD2
ENSG00000136492	0.284	0.4683	BRIP1
ENSG00000128655	-0.0883775	0.99199	PDE11A
ENSG00000100154	0.262	0.63841	TTC28
ENSG00000137473	-0.073	0.88764	TTC29
ENSG00000260703	-0.0359	0.9568	TTC25
ENSG00000105948	0.10825	0.9525	TTC26
ENSG00000018699	0.18465	0.89648	TTC27
ENSG00000229474	0.199	0.49638	PATL2
ENSG00000006555	-0.144925	0.96302	TTC22
ENSG00000166889	-0.1948	0.95311	PATL1
ENSG00000074800	0.31825	0.72974	ENO1
ENSG00000185149	0.005	0.93747	NPY2R
ENSG00000108515	0.0804	0.94895	ENO3
ENSG00000185722	-0.0656775	0.98838	ANKFY1
ENSG00000154358	-0.0836666666667	0.77106	OBSCN
ENSG00000143384	-0.0157666666667	0.963	MCL1
ENSG00000095637	-0.17932	0.95361	SORBS1
ENSG00000120896	0.3045	0.77033	SORBS3
ENSG00000154556	0.00144	0.89951	SORBS2
ENSG00000115758	0.575	0.11088	ODC1
ENSG00000115607	-0.123	0.73938	IL18RAP
ENSG00000163508	0.341	0.34296	EOMES
ENSG00000056736	-0.161	0.76866	IL17RB
ENSG00000134452	0.1646	0.90716	FBXO18
ENSG00000119321	-0.192216666667	0.94976	FKBP15
ENSG00000198833	-0.0274833333333	0.96694	UBE2J1
ENSG00000160087	-0.057125	0.98224	UBE2J2
ENSG00000134285	0.617	0.5871	FKBP11
ENSG00000147912	-0.34175	0.6414	FBXO10
ENSG00000138081	0.156473333333	0.99196	FBXO11
ENSG00000214050	0.429	0.26262	FBXO16
ENSG00000269190	0.065	0.87297	FBXO17
ENSG00000141665	-0.000659	0.99941	FBXO15
ENSG00000229415	-0.0187	0.96694	SFTA3
ENSG00000224246	-1.85	0.01933	SFTA2
ENSG00000070729	-0.111766666667	0.86878	CNGB1
ENSG00000170289	0.03235	0.97417	CNGB3
ENSG00000029363	0.0954	0.9741	BCLAF1
ENSG00000184381	0.0558	0.91863	PLA2G6
ENSG00000146070	-0.409	0.18899	PLA2G7
ENSG00000127472	-0.0728093333333	0.99987	PLA2G5
ENSG00000100078	-0.642	0.08123	PLA2G3
ENSG00000183208	0.308	0.35912	GDPGP1
ENSG00000120647	0.241	0.42749	CCDC77
ENSG00000221880	0.156	0.6552	KRTAP1-3
ENSG00000221852	0.00119	0.99845	KRTAP1-5
ENSG00000123171	-0.0853	0.87669	CCDC70
ENSG00000177352	-0.0801	0.89754	CCDC71
ENSG00000168350	-1.65	0.0381	DEGS2
ENSG00000162004	0.107	0.77924	CCDC78
ENSG00000165678	0.166666666667	0.68122	GHITM
ENSG00000204414	-0.1686	0.81918	CSHL1
ENSG00000119782	0.183	0.68135	FKBP1B
ENSG00000212916	-0.000522	0.99946	MAP10
ENSG00000115446	-0.00316	0.99477	UNC50
ENSG00000101198	0.02205	0.93369	NKAIN4
ENSG00000185942	0.00348	0.99471	NKAIN3
ENSG00000188580	-0.11105	0.85495	NKAIN2
ENSG00000084628	-0.341	0.26165	NKAIN1
ENSG00000166963	0.00639333333333	0.99098	MAP1A
ENSG00000131711	0.222	0.8093	MAP1B
ENSG00000080854	-0.115115	0.99414	IGSF9B
ENSG00000107731	-0.0790666666667	0.93944	UNC5B
ENSG00000182168	0.10608	0.97833	UNC5C
ENSG00000128564	0.262	0.52999	VGF
ENSG00000113763	-0.118165	0.99043	UNC5A
ENSG00000156687	-0.0103	0.98773	UNC5D
ENSG00000130479	0.411	0.18589	MAP1S
ENSG00000103540	-0.205	0.53089	CCP110
ENSG00000269820	-0.197	0.63276	SAGE1
ENSG00000184524	-0.0389	0.92679	CEND1
ENSG00000092931	-0.282	0.6428	MFSD11
ENSG00000184860	-0.508	0.29524	SDR42E1
ENSG00000179477	-1.25	0.02817	ALOX12B
ENSG00000088367	-0.07545	0.95697	EPB41L1
ENSG00000138621	0.407	0.18834	PPCDC
ENSG00000082397	0.119333333333	0.71215	EPB41L3
ENSG00000079819	0.0368	0.96602	EPB41L2
ENSG00000115109	0.21965	0.86178	EPB41L5
ENSG00000111058	-0.1224	0.84965	ACSS3
ENSG00000131069	0.219	0.65998	ACSS2
ENSG00000154930	-0.00892	0.88471	ACSS1
ENSG00000134313	0.00348	0.92486	KIDINS220
ENSG00000108309	-1.665	0.06609	RUNDC3A
ENSG00000105928	0.337	0.28104	DFNA5
ENSG00000187601	0.166	0.58955	MAGEH1
ENSG00000105989	0.0631	0.86611	WNT2
ENSG00000125084	0.0485	0.90048	WNT1
ENSG00000125872	0.00885	0.88343	LRRN4
ENSG00000172482	-0.218	0.80602	AGXT
ENSG00000115596	0.0075	0.53962	WNT6
ENSG00000162552	-0.2963	0.92033	WNT4
ENSG00000145428	-0.221	0.51027	RNF175
ENSG00000120925	-0.299666666667	0.70741	RNF170
ENSG00000172456	0.181	0.68162	FGGY
ENSG00000132646	0.353	0.28106	PCNA
ENSG00000178951	-0.21575	0.90557	ZBTB7A
ENSG00000184828	-1.734	0.18304	ZBTB7C
ENSG00000160685	-0.3665	0.27438	ZBTB7B
ENSG00000081154	0.111333333333	0.64608	PCNP
ENSG00000160299	-0.0343	0.83916	PCNT
ENSG00000107984	0.997	0.25962	DKK1
ENSG00000183878	-0.237	0.64845	UTY
ENSG00000112530	-0.177666666667	0.67366	PACRG
ENSG00000112667	0.2072	0.95574	DNPH1
ENSG00000070010	0.234	0.55501	UFD1L
ENSG00000129351	0.168	0.98123	ILF3
ENSG00000143621	0.325	0.28643	ILF2
ENSG00000144857	0.0389333333333	0.92912	BOC
ENSG00000175984	-0.2965	0.40662	DENND2C
ENSG00000162777	-0.5765	0.66814	DENND2D
ENSG00000269663	-0.0481	0.90367	GAGE1
ENSG00000131238	0.445	0.15775	PPT1
ENSG00000272881	-0.152	0.66811	RABAC1
ENSG00000109452	0.11265	0.82868	INPP4B
ENSG00000040933	0.1984	0.98515	INPP4A
ENSG00000160633	-0.0558666666667	0.96195	SAFB
ENSG00000253368	0.571085	0.99863	TRNP1
ENSG00000196422	0.162	0.67687	PPP1R26
ENSG00000182676	0.0735	0.86265	PPP1R27
ENSG00000162869	-0.1606	0.92551	PPP1R21
ENSG00000151092	0.175	0.77828	NGLY1
ENSG00000162761	0.0663	0.88153	LMX1A
ENSG00000165424	-0.2588	0.95065	ZCCHC24
ENSG00000136944	-0.121	0.76082	LMX1B
ENSG00000118432	0.001245	0.9855	CNR1
ENSG00000168505	-0.225	0.53353	GBX2
ENSG00000164900	-0.0409	0.95018	GBX1
ENSG00000188822	0.425	0.22067	CNR2
ENSG00000130119	0.02462	0.98367	GNL3L
ENSG00000137574	0.218666666667	0.7851	TGS1
ENSG00000185046	-0.07486	0.95486	ANKS1B
ENSG00000064999	-0.291	0.44567	ANKS1A
ENSG00000123562	0.0366333333333	0.90048	MORF4L2
ENSG00000137845	0.218	0.80543	ADAM10
ENSG00000073670	-0.664	0.60131	ADAM11
ENSG00000148848	0.06904	0.99348	ADAM12
ENSG00000143537	-0.1765	0.59327	ADAM15
ENSG00000151694	-0.212	0.70157	ADAM17
ENSG00000168619	-0.001305	0.99369	ADAM18
ENSG00000135074	-0.3845	0.57125	ADAM19
ENSG00000152595	-0.106	0.77911	MEPE
ENSG00000063854	0.137	0.67843	HAGH
ENSG00000149124	0.0283333333333	0.85896	GLYAT
ENSG00000197430	-0.0694	0.85352	OPALIN
ENSG00000161265	-0.00755	0.99046	U2AF1L4
ENSG00000166579	-0.1777	0.91509	NDEL1
ENSG00000251322	0.3415	0.61042	SHANK3
ENSG00000268430	0.0459783333333	0.98614	SHANK2
ENSG00000161681	-0.255	0.55371	SHANK1
ENSG00000169174	0.497	0.26761	PCSK9
ENSG00000125851	0.08525	0.84293	PCSK2
ENSG00000175426	-0.0629	0.88502	PCSK1
ENSG00000140479	-0.4814	0.78333	PCSK6
ENSG00000160613	0.0825	0.68526	PCSK7
ENSG00000115257	-0.0751	0.84375	PCSK4
ENSG00000099139	-1.03266666667	0.20632	PCSK5
ENSG00000090316	0.0173	0.96801	MAEA
ENSG00000165929	0.293666666667	0.67509	TC2N
ENSG00000100979	0.205	0.5388	PLTP
ENSG00000262176	0.0082075	0.98578	C11orf1
ENSG00000152217	-0.665	0.16659	SETBP1
ENSG00000155307	-0.00916666666667	0.95523	SAMSN1
ENSG00000162391	0.156	0.63888	FAM151A
ENSG00000157212	0.139	0.69735	PAXIP1
ENSG00000053501	0.28	0.65426	USE1
ENSG00000119865	-0.156	0.65379	CNRIP1
ENSG00000099804	-0.26255	0.80724	CDC34
ENSG00000105401	-0.0926	0.80375	CDC37
ENSG00000147059	-0.295	0.36308	SPIN2A
ENSG00000130313	0.12715	0.94842	PGLS
ENSG00000059145	-0.0957396666667	0.99992	UNKL
ENSG00000145386	0.591	0.13808	CCNA2
ENSG00000147202	0.292666666667	0.93218	DIAPH2
ENSG00000133101	0.7	0.10633	CCNA1
ENSG00000158560	0.16525	0.85297	DYNC1I1
ENSG00000160948	0.0534	0.89091	VPS28
ENSG00000077380	0.194363333333	0.98681	DYNC1I2
ENSG00000262634	0.371	0.33041	SKA1
ENSG00000165480	0.397	0.3901	SKA3
ENSG00000182628	0.1123	0.87611	SKA2
ENSG00000198663	-0.1412	0.71245	C6orf89
ENSG00000088808	-0.351	0.28904	PPP1R13B
ENSG00000104881	-0.218	0.56673	PPP1R13L
ENSG00000103534	0.03414	0.97588	TMC5
ENSG00000135925	0.10265	0.8791	WNT10A
ENSG00000169884	0.138	0.81501	WNT10B
ENSG00000100206	-0.0297	0.9659	DMC1
