ENSG_id	logFC	adj_pval	gene
ENSG00000170374	-0.42036041	0.293	SP7
ENSG00000157837	-0.053813622	0.999	SPPL3
ENSG00000173905	0.08816539	0.994	GOLIM4
ENSG00000125741	0.05565653	0.994	OPA3
ENSG00000198836	0.062468345	0.998	OPA1
ENSG00000107175	0.00515714	0.999	CREB3
ENSG00000197562	0.19863777	0.853	RAB40C
ENSG00000141542	0.06350561	0.994	RAB40B
ENSG00000105202	-0.043452675	0.994	FBL
ENSG00000114270	0.12895949	0.994	COL7A1
ENSG00000213920	0.09957357	0.994	MDP1
ENSG00000075218	0.04925003	0.996	GTSE1
ENSG00000186973	0.20766157	0.995	FAM183A
ENSG00000101246	0.06649888	0.994	ARFRP1
ENSG00000140406	0.01803393	0.999	MESDC1
ENSG00000198113	0.00615106	0.996	TOR4A
ENSG00000197746	0.038083285	0.997	PSAP
ENSG00000175104	0.08190225	0.994	TRAF6
ENSG00000185294	0.00541109	0.999	SPPL2C
ENSG00000077943	-0.42218289	0.293	ITGA8
ENSG00000144668	-0.394602386667	0.994	ITGA9
ENSG00000148154	0.053477945	0.999	UGCG
ENSG00000071909	-0.65157143	0.44	MYO3B
ENSG00000152082	0.0078230225	0.994	MZT2B
ENSG00000174437	0.0862465066667	0.994	ATP2A2
ENSG00000074370	0.30064802	0.994	ATP2A3
ENSG00000106538	0.12440852	0.994	RARRES2
ENSG00000164171	-0.1709591875	0.999	ITGA2
ENSG00000005884	0.15298522	0.986	ITGA3
ENSG00000115232	-0.66664554	0.293	ITGA4
ENSG00000161638	0.18108925	0.994	ITGA5
ENSG00000143622	0.0956419166667	0.994	RIT1
ENSG00000135424	-0.29287302	0.994	ITGA7
ENSG00000174417	-0.41234691	0.981	TRHR
ENSG00000174485	0.324250315	0.952	DENND4A
ENSG00000198837	0.03502078	0.994	DENND4B
ENSG00000137145	0.235030975	0.994	DENND4C
ENSG00000133789	0.13709104	0.994	SWAP70
ENSG00000118849	0.21115327	0.994	RARRES1
ENSG00000139289	0.0126729125	0.999	PHLDA1
ENSG00000174307	0.02654937	0.996	PHLDA3
ENSG00000109775	0.01696692	0.999	UFSP2
ENSG00000172020	-0.41067948	0.295	GAP43
ENSG00000149090	0.22406794	0.995	PAMR1
ENSG00000086504	0.01108901	0.999	MRPL28
ENSG00000134489	-0.45727456	0.293	HRH4
ENSG00000127452	0.11600108	0.977	FBXL12
ENSG00000113749	-0.1843356	0.98	HRH2
ENSG00000101180	-1.049747115	0.994	HRH3
ENSG00000145743	-0.256550683333	0.999	FBXL17
ENSG00000173171	0.0780294	0.994	MTX1
ENSG00000198780	-0.043754425	0.999	FAM169A
ENSG00000155034	0.363232495	0.946	FBXL18
ENSG00000185087	-0.90785248	0.796	FAM169B
ENSG00000033122	-0.10074143	0.995	LRRC7
ENSG00000167925	0.240762365	0.981	GHDC
ENSG00000146555	0.21446486	0.998	SDK1
ENSG00000069188	-0.12196036	0.997	SDK2
ENSG00000086189	0.03069296	0.994	DIMT1
ENSG00000134443	0.52821005	0.894	GRP
ENSG00000187720	0.02632147	0.995	THSD4
ENSG00000197852	0.13353915	0.949	FAM212B
ENSG00000136114	0.12309035	0.994	THSD1
ENSG00000154080	-0.5506857	0.293	CHST9
ENSG00000124302	-0.699723525	0.692	CHST8
ENSG00000081052	0.08169267	0.994	COL4A4
ENSG00000134871	0.18249845	0.948	COL4A2
ENSG00000187498	0.0194432633333	0.999	COL4A1
ENSG00000030582	0.0721368	0.994	GRN
ENSG00000174720	0.014781935	0.999	LARP7
ENSG00000175040	0.19809914	0.994	CHST2
ENSG00000135702	0.50651461	0.358	CHST5
ENSG00000140835	-0.01354964	0.999	CHST4
ENSG00000147119	0.06401129	0.994	CHST7
ENSG00000183196	0.48331228	0.746	CHST6
ENSG00000140678	-0.48209243	0.999	ITGAX
ENSG00000261992	0.03426163	0.998	GATAD2B
ENSG00000133980	0.10363614	0.994	VRTN
ENSG00000140379	-0.27906184	0.994	BCL2A1
ENSG00000159267	0.0626921	0.994	HLCS
ENSG00000183691	-0.09895359	0.998	NOG
ENSG00000138448	0.0820138581818	0.994	ITGAV
ENSG00000085377	-0.11247414	0.994	PREP
ENSG00000134072	0.05994885	0.994	CAMK1
ENSG00000005844	-0.310083455	0.994	ITGAL
ENSG00000169896	0.01463975	0.999	ITGAM
ENSG00000108924	0.57975877	0.637	HLF
ENSG00000136999	-0.07591803	0.994	NOV
ENSG00000160360	0.02667314	0.999	GPSM1
ENSG00000156886	0.04265275	0.994	ITGAD
ENSG00000154153	0.10118271	0.994	FAM134B
ENSG00000144567	0.00683076666667	0.998	FAM134A
ENSG00000120693	-0.366631785	0.832	SMAD9
ENSG00000124496	0.207425985	0.906	TRERF1
ENSG00000103319	0.046512515	0.999	EEF2K
ENSG00000141646	-0.519139343	0.998	SMAD4
ENSG00000113658	0.01755165	0.998	SMAD5
ENSG00000137834	0.11670912	0.994	SMAD6
ENSG00000101665	0.02863038	0.996	SMAD7
ENSG00000143457	0.120904615	0.994	GOLPH3L
ENSG00000170365	-0.0371183	0.998	SMAD1
ENSG00000175387	0.0946653815385	0.994	SMAD2
ENSG00000120963	-0.02717066	0.994	ZNF706
ENSG00000172732	0.106200193333	0.994	MUS81
ENSG00000144233	0.125752245	0.994	AMMECR1L
ENSG00000187054	0.75336777	0.994	TMPRSS11A
ENSG00000185873	-1.35266202	0.677	TMPRSS11B
ENSG00000197081	0.278456085	0.779	IGF2R
ENSG00000153802	-0.451801	0.293	TMPRSS11D
ENSG00000087128	-0.42590253	0.293	TMPRSS11E
ENSG00000198092	-2.14132658	0.293	TMPRSS11F
ENSG00000114779	0.090465855	0.999	ABHD14B
ENSG00000244588	-0.4238121	0.293	RAD21L1
ENSG00000157191	0.007733035	0.994	NECAP2
ENSG00000186334	0.15354637	0.946	SLC36A3
ENSG00000186335	-0.41071231	0.308	SLC36A2
ENSG00000123643	-0.12539494	0.634	SLC36A1
ENSG00000185038	-0.10856475	0.997	MROH2A
ENSG00000100596	-0.069691715	0.994	SPTLC2
ENSG00000104714	-0.08478769	0.996	ERICH1
ENSG00000179933	-0.1554745	0.994	C14orf119
ENSG00000129744	1.34466194	0.615	ART1
ENSG00000156219	-0.45818182	0.293	ART3
ENSG00000167311	-0.01375678	0.999	ART5
ENSG00000111339	-1.44623439	0.679	ART4
ENSG00000268671	-0.00638093	0.999	HAUS7
ENSG00000175550	0.07132573	0.994	DRAP1
ENSG00000171703	0.23111035	0.994	TCEA2
ENSG00000204219	0.122799756667	0.994	TCEA3
ENSG00000187735	0.00667471	0.995	TCEA1
ENSG00000268757	0.16689466	0.994	ABCD1
ENSG00000131143	0.00394874333333	0.995	COX4I1
ENSG00000103429	0.05703515	0.995	BFAR
ENSG00000171495	0.38237673	0.994	MROH2B
ENSG00000140274	0.02430821	0.997	DUOXA2
ENSG00000164022	0.05646605	0.994	AIMP1
ENSG00000255398	0.14717069	0.995	HCAR3
ENSG00000109943	-0.43038282	0.293	CRTAM
ENSG00000158813	-0.11342733	0.994	EDA
ENSG00000104341	-0.00621564	0.994	LAPTM4B
ENSG00000179761	-0.25397092	0.756	PIPOX
ENSG00000161180	0.30776918	0.488	CCDC116
ENSG00000081803	-0.42773257	0.293	CADPS2
ENSG00000105479	0.18415991	0.994	CCDC114
ENSG00000136710	-0.089766555	0.994	CCDC115
ENSG00000164221	0.01437882	0.999	CCDC112
ENSG00000126217	-0.061885794	0.999	MCF2L
ENSG00000168491	-0.5679202	0.514	CCDC110
ENSG00000119688	0.08418293	0.994	ABCD4
ENSG00000166477	-0.03976393	0.994	LEO1
ENSG00000132681	-0.085705685	0.999	ATP1A4
ENSG00000272584	-0.04415235	0.994	ATP1A3
ENSG00000018625	-0.17454702	0.996	ATP1A2
ENSG00000163399	0.00347015	0.999	ATP1A1
ENSG00000102858	0.14112948	0.927	MGRN1
ENSG00000120438	-0.0269742666667	0.999	TCP1
ENSG00000147576	-0.00862236	0.999	ADHFE1
ENSG00000170275	0.1325328	0.998	CRTAP
ENSG00000089012	-0.35155314	0.998	SIRPG
ENSG00000176170	0.04070737	0.999	SPHK1
ENSG00000143196	0.247273605	0.994	DPT
ENSG00000107874	0.038389835	0.997	CUEDC2
ENSG00000117408	-0.30067003	0.994	IPO13
ENSG00000113742	0.098047045	0.994	CPEB4
ENSG00000214575	0.09209225	0.994	CPEB1
ENSG00000107864	0.17870828	0.999	CPEB3
ENSG00000137449	0.09308582	0.998	CPEB2
ENSG00000213516	0.10770584	0.992	RBMXL1
ENSG00000269572	-0.42164933	0.293	RBMXL3
ENSG00000197857	-0.31506817	0.979	ZNF44
ENSG00000183044	-0.224466705	0.999	ABAT
ENSG00000197782	0.06797964	0.994	ZNF780A
ENSG00000128000	0.20871257	0.764	ZNF780B
ENSG00000105516	0.13146205	0.995	DBP
ENSG00000126653	0.00831234	0.998	NSRP1
ENSG00000109536	0.08131847	0.994	FRG1
ENSG00000205097	-0.7183714	0.694	FRG2
ENSG00000167550	0.14151089	0.989	RHEBL1
ENSG00000183632	-0.518074093333	0.994	TP53TG3
ENSG00000068885	0.20318429	0.994	IFT80
ENSG00000122970	-0.20639296	0.994	IFT81
ENSG00000166012	0.02731863	0.996	TAF1D
ENSG00000032742	0.08730483	0.994	IFT88
ENSG00000024526	-0.020067015	0.994	DEPDC1
ENSG00000178719	0.114442695	0.994	GRINA
ENSG00000174233	0.18883923	0.929	ADCY6
ENSG00000242689	0.22227912	0.609	CNTF
ENSG00000172845	-0.0072695875	0.997	SP3
ENSG00000102900	-0.04357005	0.994	NUP93
ENSG00000111269	0.0746485	0.995	CREBL2
ENSG00000137142	0.00472374	0.994	IGFBPL1
ENSG00000182919	0.126449065	0.994	C11orf54
ENSG00000168397	0.041421365	0.995	ATG4B
ENSG00000122482	-0.0172732625	0.999	ZNF644
ENSG00000138050	0.05914117	0.994	THUMPD2
ENSG00000146592	-0.12554236	0.994	CREB5
ENSG00000130734	0.12856223	0.994	ATG4D
ENSG00000165462	-0.04102808	0.994	PHOX2A
ENSG00000109132	-0.26381974	0.757	PHOX2B
ENSG00000126561	0.077369865	0.994	STAT5A
ENSG00000110172	0.0317051	0.999	CHORDC1
ENSG00000155530	-0.42153589	0.293	LRGUK
ENSG00000110375	-0.298736445	0.975	UPK2
ENSG00000000971	-0.337123533333	0.998	CFH
ENSG00000205403	0.42014786	0.994	CFI
ENSG00000198805	0.01889185	0.998	PNP
ENSG00000197766	0.13333783	0.953	CFD
ENSG00000243570	0.1699506	0.948	CFB
ENSG00000182334	-0.45627633	0.293	OR5P3
ENSG00000183303	-0.39965185	0.979	OR5P2
ENSG00000240204	0.01356155	0.999	SMKR1
ENSG00000145996	0.14217571	0.994	CDKAL1
ENSG00000100941	0.139736675	0.985	PNN
ENSG00000113732	0.076116935	0.998	ATP6V0E1
ENSG00000171130	0.11283701	0.994	ATP6V0E2
ENSG00000165030	-0.00423432	0.999	NFIL3
ENSG00000126759	0.12893378	0.994	CFP
ENSG00000094914	0.16864953	0.994	AAAS
ENSG00000105697	0.5852121	0.491	HAMP
ENSG00000072858	-0.22539297	0.932	SIDT1
ENSG00000149577	0.12477898	0.994	SIDT2
ENSG00000103653	0.07070967	0.994	CSK
ENSG00000100625	0.053766195	0.994	SIX4
ENSG00000177045	0.13414668	0.994	SIX5
ENSG00000184302	-0.28308182	0.709	SIX6
ENSG00000269820	0.10423642	0.994	SAGE1
ENSG00000153029	0.119511	0.994	MR1
ENSG00000170577	0.03012615	0.998	SIX2
ENSG00000138083	0.51881484	0.66	SIX3
ENSG00000119421	-0.00783201	0.999	NDUFA8
ENSG00000166997	0.30275788	0.673	CNPY4
ENSG00000137161	0.501633033333	0.994	CNPY3
ENSG00000257727	0.061807195	0.997	CNPY2
ENSG00000139151	-0.30820931	0.994	PLCZ1
ENSG00000171798	0.367344143333	0.994	KNDC1
ENSG00000064961	0.12118326	0.994	HMG20B
ENSG00000103591	-0.00396956	0.999	AAGAB
ENSG00000116663	0.08962375	0.994	FBXO6
ENSG00000154274	-0.30512917	0.994	C4orf19
ENSG00000119125	0.051773455	0.998	GDA
ENSG00000131043	0.06332259	0.994	AAR2
ENSG00000118260	-0.05595556	0.994	CREB1
ENSG00000187068	-0.42193617	0.293	C3orf70
ENSG00000114107	0.11522274	0.996	CEP70
ENSG00000168779	0.270694705	0.994	SHOX2
ENSG00000181007	0.20717048	0.994	ZFP82
ENSG00000072609	0.45177428	0.616	CHFR
ENSG00000008282	0.113014505	0.994	SYPL1
ENSG00000221944	0.27633294	0.5	TIGD1
ENSG00000167771	0.13390286	0.998	RCOR2
ENSG00000111783	0.24846584	0.994	RFX4
ENSG00000143390	0.13724749	0.994	RFX5
ENSG00000185002	-0.69192629	0.293	RFX6
ENSG00000181827	0.34188669	0.944	RFX7
ENSG00000021645	-0.42707064	0.293	NRXN3
ENSG00000089902	-0.0574351866667	0.994	RCOR1
ENSG00000179915	0.14877222	0.44	NRXN1
ENSG00000080298	-0.01873602	0.994	RFX3
ENSG00000161179	0.04825779	0.994	YDJC
ENSG00000128253	-0.09207429	0.994	RFPL2
ENSG00000112280	0.04224637	0.994	COL9A1
ENSG00000173572	0.35150154	0.994	NLRP13
ENSG00000134982	0.0823573672727	0.999	APC
ENSG00000185475	0.10920477	0.994	TMEM179B
ENSG00000253831	-0.45087303	0.293	ETV3L
ENSG00000140740	-0.01302241	0.998	UQCRC2
ENSG00000108039	0.022109195	0.999	XPNPEP1
ENSG00000122121	0.32455792	0.998	XPNPEP2
ENSG00000196236	0.151021916667	0.999	XPNPEP3
ENSG00000115486	0.108709073333	0.994	GGCX
ENSG00000100767	0.1688848525	0.994	PAPLN
ENSG00000101126	0.140814805	0.994	ADNP
ENSG00000146281	0.01268445	0.998	PM20D2
ENSG00000171970	-0.0488199	0.994	ZNF57
ENSG00000121774	0.0543167533333	0.999	KHDRBS1
ENSG00000168310	-0.03184958	0.994	IRF2
ENSG00000112232	-0.35448486	0.347	KHDRBS2
ENSG00000167987	0.03343373	0.998	VPS37C
ENSG00000101187	0.01265071	0.998	SLCO4A1
ENSG00000037280	0.140882406667	0.998	FLT4
ENSG00000186918	0.0178855125	0.995	ZNF395
ENSG00000117174	0.0460232	0.996	ZNHIT6
ENSG00000092377	0.13892457	0.994	TBL1Y
ENSG00000138039	0.47402044	0.994	LHCGR
ENSG00000165202	-0.414379	0.299	OR1Q1
ENSG00000203485	0.0708142633333	0.999	INF2
ENSG00000139722	0.22091558	0.876	VPS37B
ENSG00000156564	0.07139541	0.994	LRFN2
ENSG00000133475	0.10395568	0.994	GGT2
ENSG00000100448	-0.13385863	0.994	CTSG
ENSG00000262176	-0.47872942	0.994	C11orf1
ENSG00000157851	0.10447994	0.995	DPYSL5
ENSG00000092964	0.120692073333	0.994	DPYSL2
ENSG00000113657	0.159901645	0.994	DPYSL3
ENSG00000144230	-0.08217311	0.995	GPR17
ENSG00000184350	-0.25257162	0.853	MRGPRE
ENSG00000115457	0.08984757	0.994	IGFBP2
ENSG00000146674	-0.0458139633333	0.999	IGFBP3
ENSG00000119335	0.017074565	0.989	SET
ENSG00000170727	0.13868174	0.958	BOP1
ENSG00000163453	0.03122352	0.995	IGFBP7
ENSG00000141753	0.01697743	0.998	IGFBP4
ENSG00000115461	0.13516241	0.883	IGFBP5
ENSG00000139998	0.00585555	0.999	RAB15
ENSG00000186104	0.13975843	0.994	CYP2R1
ENSG00000217555	0.0983713066667	0.994	CKLF
ENSG00000152661	-0.41956538	0.293	GJA1
ENSG00000121743	-0.550819695	0.999	GJA3
ENSG00000134817	0.82002902	0.293	APLNR
ENSG00000265107	-0.44737568	0.293	GJA5
ENSG00000264499	-0.00171235	0.999	GJA8
ENSG00000180432	-0.43821158	0.293	CYP8B1
ENSG00000184743	0.06695173	0.994	ATL3
ENSG00000146151	0.16426335	0.994	HMGCLL1
ENSG00000152926	-0.13083609	0.948	ZNF117
ENSG00000178150	-0.01994434	0.999	ZNF114
ENSG00000115548	0.09782351	0.994	KDM3A
ENSG00000062370	0.11139472	0.989	ZNF112
ENSG00000100095	-0.335740353333	0.994	SEZ6L
ENSG00000110075	0.0128177825	0.999	PPP6R3
ENSG00000273099	-0.11581653	0.994	TMC4
ENSG00000095777	0.29561393	0.94	MYO3A
ENSG00000141524	0.20538367	0.943	TMC6
ENSG00000170537	0.10491429	0.994	TMC7
ENSG00000149089	0.09303864	0.994	APIP
ENSG00000165091	-0.28562243	0.591	TMC1
ENSG00000149488	0.468874005	0.994	TMC2
ENSG00000188869	-0.41969053	0.293	TMC3
ENSG00000112290	0.01834967	0.998	WASF1
ENSG00000115211	0.04598788	0.994	EIF2B4
ENSG00000172432	0.127597645	0.994	GTPBP2
ENSG00000167895	0.104052095	0.999	TMC8
ENSG00000070785	0.06081251	0.994	EIF2B3
ENSG00000111361	0.04924917	0.994	EIF2B1
ENSG00000114302	0.0165040075	0.996	PRKAR2A
ENSG00000005249	-0.298958535	0.994	PRKAR2B
ENSG00000166435	0.01065651	0.999	XRRA1
ENSG00000206432	-0.17771341	0.998	TMEM200C
ENSG00000265972	0.36714854	0.999	TXNIP
ENSG00000253304	0.30846276	0.899	TMEM200B
ENSG00000196296	-0.22060221	0.994	ATP2A1
ENSG00000178053	0.07434286	0.997	MLF1
ENSG00000103485	0.15625975	0.999	QPRT
ENSG00000187535	0.33247339	0.994	IFT140
ENSG00000172426	-0.108707785	0.949	RSPH9
ENSG00000111843	0.08019401	0.994	TMEM14C
ENSG00000137210	0.09937196	0.994	TMEM14B
ENSG00000096092	0.08410529	0.994	TMEM14A
ENSG00000183161	0.10548376	0.994	FANCF
ENSG00000085276	0.557431426667	0.994	MECOM
ENSG00000005961	0.163511655	0.994	ITGA2B
ENSG00000160188	0.13484378	0.983	RSPH1
ENSG00000163565	0.015363105	0.999	IFI16
ENSG00000163607	0.0277495	0.994	GTPBP8
ENSG00000113312	0.00362512	0.999	TTC1
ENSG00000171357	0.39941337	0.86	LURAP1
ENSG00000204352	-0.46010816	0.293	C9orf129
ENSG00000186487	0.143207105	0.999	MYT1L
ENSG00000121104	0.1214133	0.995	FAM117A
ENSG00000134255	0.04225966	0.994	CEPT1
ENSG00000159212	-0.41824716	0.293	CLIC6
ENSG00000116785	-0.52204188	0.753	CFHR3
ENSG00000169504	0.06675922	0.994	CLIC4
ENSG00000112782	0.21781943	0.482	CLIC5
ENSG00000112137	-0.26558884	0.994	PHACTR1
ENSG00000169583	0.42287252	0.915	CLIC3
ENSG00000134365	-0.42493342	0.293	CFHR4
ENSG00000134389	-0.437859725	0.293	CFHR5
ENSG00000212724	0.051324615	0.999	KRTAP2-3
ENSG00000173120	0.01748914	0.998	KDM2A
ENSG00000212725	-0.10290016	0.994	KRTAP2-1
ENSG00000213417	-0.08821731	0.998	KRTAP2-4
ENSG00000105677	0.06912895	0.994	TMEM147
ENSG00000120533	0.07820157	0.995	ENY2
ENSG00000132912	0.08455955	0.994	DCTN4
ENSG00000164124	-0.31701144	0.994	TMEM144
ENSG00000161558	0.12977207	0.994	TMEM143
ENSG00000091409	-0.04772389	0.996	ITGA6
ENSG00000244187	0.04748871	0.995	TMEM141
ENSG00000146859	-0.16476897	0.995	TMEM140
ENSG00000166181	0.026728675	0.999	API5
ENSG00000173621	0.09873361	0.994	LRFN4
ENSG00000102069	-0.11130296	0.976	UBE2NL
ENSG00000198944	0.196496325	0.994	SOWAHA
ENSG00000138593	0.54505374	0.293	SECISBP2L
ENSG00000198142	0.284401175	0.994	SOWAHC
ENSG00000187808	0.1555575	0.994	SOWAHD
ENSG00000140525	0.0296170533333	0.999	FANCI
ENSG00000231389	-0.858856735	0.994	HLA-DPA1
ENSG00000105058	0.07820602	0.994	FAM32A
ENSG00000273263	0.01998328	0.996	PCDHA8
ENSG00000122203	0.08882439	0.994	KIAA1191
ENSG00000062716	0.15961452	0.994	VMP1
ENSG00000268695	0.08451361	0.994	CT55
ENSG00000172667	0.010857715	0.994	ZMAT3
ENSG00000146007	-0.143403216667	0.994	ZMAT2
ENSG00000100319	0.20435944	0.994	ZMAT5
ENSG00000165061	0.17930085	0.994	ZMAT4
ENSG00000228300	0.05216935	0.994	C19orf24
ENSG00000119559	0.087929315	0.995	C19orf25
ENSG00000185697	0.0875389	0.998	MYBL1
ENSG00000112562	-0.422888	0.293	SMOC2
ENSG00000198732	0.35314083	0.845	SMOC1
ENSG00000101057	0.11884027	0.986	MYBL2
ENSG00000119185	0.06114303	0.994	ITGB1BP1
ENSG00000147166	0.234875	0.878	ITGB1BP2
ENSG00000147789	0.05583801	0.994	ZNF7
ENSG00000163067	-0.0847859266667	0.999	ZNF2
ENSG00000198601	0.4774747	0.994	OR2M2
ENSG00000124092	-0.42881293	0.293	CTCFL
ENSG00000166949	0.133886747273	0.998	SMAD3
ENSG00000273439	0.05289268	0.994	ZNF8
ENSG00000107021	-0.01909882	0.998	TBC1D13
ENSG00000176029	-0.26912216	0.99	C11orf16
ENSG00000115085	0.363623094545	0.999	ZAP70
ENSG00000198518	0.09919037	0.994	HIST1H4E
ENSG00000181649	-0.00605483	0.999	PHLDA2
ENSG00000101463	-0.24878091	0.994	SYNDIG1
ENSG00000060491	0.05174177	0.994	OGFR
ENSG00000178567	0.236301435	0.982	EPM2AIP1
ENSG00000267977	0.00118345	0.998	BCAP31
ENSG00000096401	-0.201727335	0.995	CDC5L
ENSG00000128340	0.16322351	0.994	RAC2
ENSG00000169750	0.01567437	0.998	RAC3
ENSG00000126524	0.037007655	0.999	SBDS
ENSG00000035403	0.032100335	0.998	VCL
ENSG00000165280	0.080649735	0.999	VCP
ENSG00000213578	0.40769587	0.975	CPLX3
ENSG00000168993	0.08064156	0.994	CPLX1
ENSG00000196961	0.34631271	0.895	AP2A1
ENSG00000166569	-0.43463928	0.293	CPLX4
ENSG00000183020	0.106546386667	0.994	AP2A2
ENSG00000182583	0.29682533	0.994	VCX
ENSG00000129864	0.24384785	0.852	VCY
ENSG00000163618	-0.42353549	0.293	CADPS
ENSG00000132436	0.09007819	0.998	FIGNL1
ENSG00000236353	-0.13166185	0.994	PBX2
ENSG00000167081	0.09601898	0.994	PBX3
ENSG00000185630	0.51931506	0.704	PBX1
ENSG00000113916	0.13093976	0.994	BCL6
ENSG00000104765	0.12559181	0.994	BNIP3L
ENSG00000178694	0.1117623	0.994	NSUN3
ENSG00000037474	-0.019405	0.997	NSUN2
ENSG00000262589	0.03761696	0.994	NSUN5
ENSG00000117481	0.02100829	0.998	NSUN4
ENSG00000179299	-0.2039652	0.999	NSUN7
ENSG00000241058	0.01547975	0.998	NSUN6
ENSG00000135248	0.31331936	0.994	FAM71F1
ENSG00000116721	-0.202577555	0.994	PRAMEF1
ENSG00000120952	-0.42601486	0.293	PRAMEF2
ENSG00000117425	-0.13015745	0.994	PTCH2
ENSG00000185920	0.166814073333	0.997	PTCH1
ENSG00000182330	-0.42472062	0.293	PRAMEF8
ENSG00000130755	0.09554576	0.994	GMFG
ENSG00000263136	-0.003058695	0.999	PAGR1
ENSG00000172613	-0.067251625	0.927	RAD9A
ENSG00000087502	0.0286571309091	0.999	ERGIC2
ENSG00000125991	0.115723005	0.994	ERGIC3
ENSG00000176909	-0.22003705	0.837	MAMSTR
ENSG00000113719	-0.173977901429	0.999	ERGIC1
ENSG00000176435	-0.47121907	0.96	CLEC14A
ENSG00000120885	0.09944611	0.998	CLU
ENSG00000149541	0.12598564	0.978	B3GAT3
ENSG00000112309	0.53093747	0.836	B3GAT2
ENSG00000109956	-0.6013937	0.293	B3GAT1
ENSG00000128311	0.13100158	0.994	TST
ENSG00000116754	0.01064809	0.998	SRSF11
ENSG00000103381	0.056207685	0.995	CPPED1
ENSG00000126756	0.06947199	0.994	UXT
ENSG00000143933	0.019025425	0.994	CALM2
ENSG00000197557	-0.20707848	0.994	TTC30A
ENSG00000090487	0.09775558	0.994	SPG21
ENSG00000133104	0.082616275	0.994	SPG20
ENSG00000167914	0.64742703	0.994	GSDMA
ENSG00000073605	0.26620434	0.984	GSDMB
ENSG00000215218	-0.6509022	0.97	UBE2QL1
ENSG00000104518	0.1530122	0.994	GSDMD
ENSG00000161040	0.26918305	0.937	FBXL13
ENSG00000114638	0.12143851	0.995	UPK1B
ENSG00000198010	-0.43710983	0.293	DLGAP2
ENSG00000116544	-0.1207562	0.993	DLGAP3
ENSG00000170579	-0.45476056	0.293	DLGAP1
ENSG00000264416	0.00580263	0.999	FAM72D
ENSG00000102359	0.1525539	0.994	SRPX2
ENSG00000137948	-0.44191068	0.293	BRDT
ENSG00000152601	-0.0430256375	0.999	MBNL1
ENSG00000139793	0.06416038	0.994	MBNL2
ENSG00000076770	0.0979597733333	0.994	MBNL3
ENSG00000188529	0.067968694	0.999	SRSF10
ENSG00000173846	0.06090937	0.998	PLK3
ENSG00000171823	-0.1800094	0.896	FBXL14
ENSG00000128944	-0.02127064	0.996	KNSTRN
ENSG00000145632	-0.08363871	0.994	PLK2
ENSG00000197302	0.03920391	0.994	ZNF720
ENSG00000104147	0.02836505	0.998	OIP5
ENSG00000109572	0.08242221	0.994	CLCN3
ENSG00000114859	0.09645686	0.994	CLCN2
ENSG00000188037	-0.13903569	0.994	CLCN1
ENSG00000127585	0.04223479	0.994	FBXL16
ENSG00000103249	0.12746062	0.994	CLCN7
